OBJECTID,ASSETID,ID,Location,TOOLTIP,NLA_URL
5361,62415,29010,WEYBURN  AV  W/O  MALCOLM  AV,WEYBURN  AV  W/O  MALCOLM  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29010
5362,62418,29064,WELLWORTH  AV   AT   MALCOLM  AV,WELLWORTH  AV   AT   MALCOLM  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29064
5363,62430,29249,KERWOOD AV AT KESWICK AV,KERWOOD AV AT KESWICK AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29249
5364,62431,29268,THAYER  AV  AT  BALSAM  AV,THAYER  AV  AT  BALSAM  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29268
5365,62433,29336,MALCOLM  AV  AT  LA GRANGE  AV,MALCOLM  AV  AT  LA GRANGE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29336
5366,62434,29362,TENNESSEE  AV   AT   PARNELL  AV,TENNESSEE  AV   AT   PARNELL  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29362
5367,63271,64574,WINNETKA AVE   AT   MAYALL ST,WINNETKA AVE   AT   MAYALL ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=64574
5368,64115,54976,FOOTHILL BL AT COMMERCE AV,FOOTHILL BL AT COMMERCE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54976
5369,64151,67510,WHITE  OAK AV  S/O ROSCOE BL,WHITE  OAK AV  S/O ROSCOE BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=67510
5370,64154,51222,CHATSWORTH ST W/O CHATSWORTH DR,CHATSWORTH ST W/O CHATSWORTH DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51222
5371,64961,33377,GLENDALE  BL  AT  TEMPLE  ST,GLENDALE  BL  AT  TEMPLE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=33377
5372,64965,30477,PACIFIC  AV  AT  6TH  ST,PACIFIC  AV  AT  6TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=30477
5373,64972,35758,DEEP CANYON DR  AT  HYTHE  CT,DEEP CANYON DR  AT  HYTHE  CT,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=35758
5374,64977,40501,ERWIN  ST  AT  MAMMOTH  AV,ERWIN  ST  AT  MAMMOTH  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40501
5375,64983,41345,SIMPSON AV AT SYLVAN ST,SIMPSON AV AT SYLVAN ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41345
5376,64987,35857,CIELO  DR  S/O  DAVIES  DR,CIELO  DR  S/O  DAVIES  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=35857
5377,62454,29679,MILITARY AV AT SARDIS AV,MILITARY AV AT SARDIS AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29679
5378,62456,29693,LA  GRANGE  AV  E/O  COTNER  AV,LA  GRANGE  AV  E/O  COTNER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=29693
5379,62458,26733,CLELAND AV  E/O  DIVISION  ST,CLELAND AV  E/O  DIVISION  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=26733
5380,62461,28497,PICO  BL  AT  BEVERWIL  DR,PICO  BL  AT  BEVERWIL  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=28497
5381,62480,35062,MANNING  AV  AT  BLYTHE  AV,MANNING  AV  AT  BLYTHE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=35062
5382,62482,30794,CHEROKEE  AV  N/O  CLINTON  ST,CHEROKEE  AV  N/O  CLINTON  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=30794
5383,62489,30836,MCCADDEN  PL  AT  CLINTON  ST,MCCADDEN  PL  AT  CLINTON  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=30836
5384,64190,4222,CENTRAL AV AT 109th ST,CENTRAL AV AT 109th ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=4222
5385,64193,768,74TH  ST  W/O  OSAGE  AV,74TH  ST  W/O  OSAGE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=768
5386,64215,1385,ARLINGTON  AV  S/O  SLAUSON  AV,ARLINGTON  AV  S/O  SLAUSON  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=1385
5387,64216,1430,WESTERN  AV   AT   60TH  ST,WESTERN  AV   AT   60TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=1430
5388,65016,37445,CARLTON  WAY  AT  WILTON  PL,CARLTON  WAY  AT  WILTON  PL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37445
5389,65027,41270,LANKERSHIM  BL  AT  KITTRIDGE  ST,LANKERSHIM  BL  AT  KITTRIDGE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41270
5390,65034,41418,OXNARD  ST  AT  CAHUENGA  BL,OXNARD  ST  AT  CAHUENGA  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41418
5391,65039,40192,MAGNOLIA  BL  AT  WOODMAN  AV,MAGNOLIA  BL  AT  WOODMAN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40192
5392,65040,40220,HAZELTINE AV AT MAGNOLIA BL,HAZELTINE AV AT MAGNOLIA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40220
5393,62568,31928,BEVERLY  BL  AT  VERMONT  AV,BEVERLY  BL  AT  VERMONT  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=31928
5394,62583,30474,5TH  ST  AT  PACIFIC  AV,5TH  ST  AT  PACIFIC  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=30474
5395,62599,40017,RANCHITO AV  AT HATTERAS ST,RANCHITO AV  AT HATTERAS ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40017
5396,63331,66475,VAN NESS AV AT HYDE PARK BL,VAN NESS AV AT HYDE PARK BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=66475
5397,63333,66558,ELECTRIC  AV  AT  MILWOOD  AV,ELECTRIC  AV  AT  MILWOOD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=66558
5398,63341,66915,LAGOON AV AT SANDISON ST,LAGOON AV AT SANDISON ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=66915
5399,63343,68800,WHITWORTH  DR  AT  CREST  DR,WHITWORTH  DR  AT  CREST  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=68800
5400,63348,65418,MASON AV AT PARTHENIA ST,MASON AV AT PARTHENIA ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=65418
5401,63349,67242,AMESTOY  AV  N/O  DEVONSHIRE  ST,AMESTOY  AV  N/O  DEVONSHIRE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=67242
5402,63355,67244,LOUISE  AV  N/O  DEVONSHIRE  ST,LOUISE  AV  N/O  DEVONSHIRE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=67244
5403,64237,2042,SLAUSON  AV  AT  AVALON  BL,SLAUSON  AV  AT  AVALON  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2042
5404,64241,2655,VERMONT  AV  N/O  SLAUSON  AV,VERMONT  AV  N/O  SLAUSON  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2655
5405,64257,2555,AVALON  BL  AT  SLAUSON  AV,AVALON  BL  AT  SLAUSON  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2555
5406,65069,37993,CLARISSA  AV  E/O  HILLHURST  AV,CLARISSA  AV  E/O  HILLHURST  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37993
5407,65085,38886,WOODLAKE  AV   AT   BURBANK  BL,WOODLAKE  AV   AT   BURBANK  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=38886
5408,65095,40981,HAMLIN ST AT GOODLAND AV,HAMLIN ST AT GOODLAND AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40981
5409,65111,44947,WOODBRIDGE ST AT BAKMAN AV,WOODBRIDGE ST AT BAKMAN AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44947
5410,65112,44952,LEDGE AV AT WOODBRIDGE ST,LEDGE AV AT WOODBRIDGE ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44952
5411,62499,31009,HUDSON  AV  AT  4TH  ST,HUDSON  AV  AT  4TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=31009
5412,62509,32434,GRAND  AV  S/O  ALPINE  ST,GRAND  AV  S/O  ALPINE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=32434
5413,62515,32517,DEL MAR AV AT SANBORN AV,DEL MAR AV AT SANBORN AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=32517
5414,62516,32571,AARON  ST  AT  GLENDALE  BL,AARON  ST  AT  GLENDALE  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=32571
5415,62546,34340,AMABEL  ST  AT  FIGUEROA  ST,AMABEL  ST  AT  FIGUEROA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=34340
5416,64277,3950,CENTRAL  AV  AT  CENTURY  BL,CENTRAL  AV  AT  CENTURY  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=3950
5417,64286,3342,MANCHESTER AV AT WADSWORTH AV,MANCHESTER AV AT WADSWORTH AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=3342
5418,64294,5474,FRIGATE AV AT SANDISON ST,FRIGATE AV AT SANDISON ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5474
5419,64295,4411,92ND  ST  AT  GRAHAM  AV,92ND  ST  AT  GRAHAM  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=4411
5420,65116,43425,CLYBOURN  AV  AT  STAGG  ST,CLYBOURN  AV  AT  STAGG  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=43425
5421,65128,44284,ROMERO DR   N/O   VALDEZ DR,ROMERO DR   N/O   VALDEZ DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44284
5422,65131,42664,SHERMAN WAY AT FULTON AV,SHERMAN WAY AT FULTON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=42664
5423,65136,41644,CAHUENGA  BL  AT  CHANDLER  BL,CAHUENGA  BL  AT  CHANDLER  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41644
5424,62609,43335,CANTLAY ST AT CLEON AV,CANTLAY ST AT CLEON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=43335
5425,62618,35475,EASTERN  AV  AT  NORELLE  ST,EASTERN  AV  AT  NORELLE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=35475
5426,62621,37221,ALCYONA  DR  AT  EL CONTENTO  DR,ALCYONA  DR  AT  EL CONTENTO  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37221
5427,62626,37011,WINONA  BL  AT  HOLLYWOOD  BL,WINONA  BL  AT  HOLLYWOOD  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37011
5428,62631,37340,FRANKLIN  AV  AT  GARFIELD  PL,FRANKLIN  AV  AT  GARFIELD  PL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37340
5429,62635,37402,HOLLYWOOD  BL  AT  EDGEMONT  ST,HOLLYWOOD  BL  AT  EDGEMONT  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37402
5430,62654,41387,LANKERSHIM  BL  AT  ERWIN ST,LANKERSHIM  BL  AT  ERWIN ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41387
5431,63470,1883,FLORENCE AV AT NORMANDIE AV,FLORENCE AV AT NORMANDIE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=1883
5432,64335,6084,MARINE AV AT DENNI ST,MARINE AV AT DENNI ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=6084
5433,64336,5797,FRIGATE AV AT ANAHEIM ST,FRIGATE AV AT ANAHEIM ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5797
5434,64344,9565,TRINITY ST  AT  21ST ST,TRINITY ST  AT  21ST ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=9565
5435,64354,6785,MENLO AV AT GARDENA BL,MENLO AV AT GARDENA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=6785
5436,64367,7355,115th ST E/O WILLOWBROOK AV,115th ST E/O WILLOWBROOK AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=7355
5437,65186,44711,CLYBOURN  AV   AT  CAMARILLO  ST,CLYBOURN  AV   AT  CAMARILLO  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44711
5438,65187,44713,CLYBOURN  AV   AT  CAMARILLO  ST,CLYBOURN  AV   AT  CAMARILLO  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44713
5439,65188,44722,CAMARILLO  ST AT LEDGE  AV,CAMARILLO  ST AT LEDGE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44722
5440,65203,47116,COHASSET  ST  AT  WOODLAKE  AV,COHASSET  ST  AT  WOODLAKE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=47116
5441,62690,40427,VICTORY  BL   AT   RANCHITO  AV,VICTORY  BL   AT   RANCHITO  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40427
5442,62691,38673,VENTURA  BL  AT  DEL  MORENO  DR,VENTURA  BL  AT  DEL  MORENO  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=38673
5443,62692,38678,VENTURA BL  AT  DE SOTO AV,VENTURA BL  AT  DE SOTO AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=38678
5444,62697,37843,ST  IVES  DR   W/O   SUNSET  PLAZA  DR,ST  IVES  DR   W/O   SUNSET  PLAZA  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37843
5445,63487,76799,MANCHESTER  AV   AT   KENTWOOD  AV,MANCHESTER  AV   AT   KENTWOOD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=76799
5446,63496,3204,NORMANDIE AV AT MANCHESTER AV,NORMANDIE AV AT MANCHESTER AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=3204
5447,63502,75631,MANCHESTER AV  AT  VERMONT AV,MANCHESTER AV  AT  VERMONT AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=75631
5448,63503,31214,MONROE  ST  AT  NORMANDIE  AV,MONROE  ST  AT  NORMANDIE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=31214
5449,63507,76964,FOOTHILL  BL  AT  PALI  AV,FOOTHILL  BL  AT  PALI  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=76964
5450,64387,12925,OXFORD  AV  AT  11TH  ST,OXFORD  AV  AT  11TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12925
5451,64396,8296,37th PL AT ARLINGTON AV,37th PL AT ARLINGTON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=8296
5452,64402,9847,WADSWORTH  AV  AT  41ST  ST,WADSWORTH  AV  AT  41ST  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=9847
5453,64420,11205,OAKHURST  DR  AT  ALCOTT  ST,OAKHURST  DR  AT  ALCOTT  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=11205
5454,64428,10265,ADAMS  BL  AT  HOOPER  AV,ADAMS  BL  AT  HOOPER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=10265
5455,65232,45095,VENTURA  BL  W/O  LANKERSHIM BL,VENTURA  BL  W/O  LANKERSHIM BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45095
5456,65237,45130,DONA  LOLA  DR  AT  BERRY  DR,DONA  LOLA  DR  AT  BERRY  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45130
5457,65245,45194,AQUA VISTA ST  E/O  TUJUNGA AV,AQUA VISTA ST  E/O  TUJUNGA AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45194
5458,65252,46597,WOODLAKE  AV  AT  ROSCOE  BL,WOODLAKE  AV  AT  ROSCOE  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=46597
5459,62774,41720,CAHUENGA BL AT MAGNOLIA BL,CAHUENGA BL AT MAGNOLIA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41720
5460,62793,45474,MORRISON ST AT CLEON AV,MORRISON ST AT CLEON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45474
5461,62796,42070,WOODMAN  AV  AT  WYANDOTTE  ST,WOODMAN  AV  AT  WYANDOTTE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=42070
5462,62802,42200,CHASE  ST  AT  HAZELTINE  AV,CHASE  ST  AT  HAZELTINE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=42200
5463,62803,43054,RIVERTON  AV  AT  SATICOY  ST,RIVERTON  AV  AT  SATICOY  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=43054
5464,63548,76199,SLAUSON  AV  AT  CRENSHAW  BL,SLAUSON  AV  AT  CRENSHAW  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=76199
5465,63568,56391,MOORPARK ST AT HAZELTINE AV,MOORPARK ST AT HAZELTINE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=56391
5466,63578,68588,WHITE OAK  AV AT KITTRIDGE ST,WHITE OAK  AV AT KITTRIDGE ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=68588
5467,63587,66414,CULVER  BL  AT  CORINTH  AV,CULVER  BL  AT  CORINTH  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=66414
5468,63588,66424,CULVER  BL  AT  CORINTH  AV,CULVER  BL  AT  CORINTH  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=66424
5469,64448,20165,FRANCES  AV  AT  PACIFIC  AV,FRANCES  AV  AT  PACIFIC  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20165
5470,64462,15702,5th ST W/O CENTRAL AV,5th ST W/O CENTRAL AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=15702
5471,64486,13363,VERMONT AV AT ADAMS BL,VERMONT AV AT ADAMS BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13363
5472,65302,52534,SATICOY ST AT WOODLEY AV,SATICOY ST AT WOODLEY AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52534
5473,65303,52546,VAN  NUYS  BL  AT  VALERIO  ST,VAN  NUYS  BL  AT  VALERIO  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52546
5474,65316,48466,LINNET  ST  W/O  MECCA  AV,LINNET  ST  W/O  MECCA  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48466
5475,62713,40910,WEDDINGTON ST W/O HAZELTINE AV,WEDDINGTON ST W/O HAZELTINE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40910
5476,62715,39732,EILAT  ST  AT  PAT  AV,EILAT  ST  AT  PAT  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=39732
5477,62721,41003,BECK AV AT HAMLIN ST,BECK AV AT HAMLIN ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41003
5478,62732,44912,MOORPARK ST  AT  ELMER  AV,MOORPARK ST  AT  ELMER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=44912
5479,62756,41531,COLLINS  ST  W/O  LANKERSHIM  BL,COLLINS  ST  W/O  LANKERSHIM  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41531
5480,63594,14183,REDONDO  BL   AT   WESTHAVEN  ST,REDONDO  BL   AT   WESTHAVEN  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=14183
5481,63624,79018,SAN VICENTE BL AT DARLINGTON AV,SAN VICENTE BL AT DARLINGTON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=79018
5482,64493,11569,COCHRAN  AV  AT  EDGEWOOD PL,COCHRAN  AV  AT  EDGEWOOD PL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=11569
5483,64496,16136,4TH  ST  AT  SOTO  ST,4TH  ST  AT  SOTO  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16136
5484,64499,13201,VERMONT  AV  AT  WASHINGTON  BL,VERMONT  AV  AT  WASHINGTON  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13201
5485,64514,16368,FRESNO  ST  AT  3RD  ST,FRESNO  ST  AT  3RD  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16368
5486,64521,16607,WINTER ST AT EVERGREEN AV,WINTER ST AT EVERGREEN AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16607
5487,64536,12249,8th ST AT OGDEN DR,8th ST AT OGDEN DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12249
5488,64537,12283,PACKARD  ST  AT  MASSELIN  AV,PACKARD  ST  AT  MASSELIN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12283
5489,64539,12334,LA  CIENEGA  BL  AT  PICO  BL,LA  CIENEGA  BL  AT  PICO  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12334
5490,65324,48925,KESTER  AV  AT  AETNA  ST,KESTER  AV  AT  AETNA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48925
5491,65325,51936,TOBIAS  AV  N/O  SATICOY  ST,TOBIAS  AV  N/O  SATICOY  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51936
5492,65345,48865,GILMORE  ST  AT  WILLIS  AV,GILMORE  ST  AT  WILLIS  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48865
5493,65349,51348,HAGAR  ST  AT  SHARP  AV,HAGAR  ST  AT  SHARP  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51348
5494,65351,49129,HESBY ST AT CEDROS AV,HESBY ST AT CEDROS AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=49129
5495,65353,50424,AETNA  ST  AT  TYRONE  AV,AETNA  ST  AT  TYRONE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=50424
5496,65354,50469,PETIT  AV  AT  LA  MAIDA  ST,PETIT  AV  AT  LA  MAIDA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=50469
5497,65360,53166,NORDHOFF ST AT BALBOA BL,NORDHOFF ST AT BALBOA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=53166
5498,62833,48437,WILBUR AV AT VENTURA BL,WILBUR AV AT VENTURA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48437
5499,62853,47553,VANOWEN  ST  AT  SHOUP  AV,VANOWEN  ST  AT  SHOUP  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=47553
5500,62854,46649,HILLARY  DR  AT  ARMINTA  ST,HILLARY  DR  AT  ARMINTA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=46649
5501,62861,47736,RESEDA  BL  AT  OXNARD  ST,RESEDA  BL  AT  OXNARD  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=47736
5502,62863,45375,CANOGA  AV  AT  DE LA OSA  ST,CANOGA  AV  AT  DE LA OSA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45375
5503,63645,79383,3RD ST  E/O  LA CIENEGA  BL,3RD ST  E/O  LA CIENEGA  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=79383
5504,63646,79389,SAN VICENTE BL E/O LA CIENEGA BL,SAN VICENTE BL E/O LA CIENEGA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=79389
5505,63657,78501,SIERRA HWY AT FOOTHILL BL,SIERRA HWY AT FOOTHILL BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=78501
5506,63678,13535,WASHINGTON BL AT NORMANDIE AV,WASHINGTON BL AT NORMANDIE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13535
