OBJECTID,healthind,boeint_fkey,calenvscreen,GlobalID
315,43.028002,96348,38.8544886355,1c58d247-b58d-48a7-a188-afa9acc38e53
316,48.125932,96349,61.9377035825,69b2c0ee-47b2-44dd-be43-b79193d92436
317,56.103175,96350,52.9692368588,e1170af7-a1d1-4796-be9f-929f449ee154
318,47.42872,96351,63.9185327631,2704b8ef-9969-4b4d-82f9-e5660cfd7946
319,47.42872,96352,63.9185327631,be2f2651-291b-4bb1-85c6-0778c0bbdcc6
320,53.817678,96353,54.3060373449,a765b548-e14f-4bfa-89a5-be916537e414
321,53.817678,96354,54.3060373449,08df7ff5-dd96-41f4-8f9b-466c5c68680f
322,53.817678,96355,54.3060373449,96bddaf6-1988-47e1-af2c-49c972236707
323,53.833558,96356,63.7106278424,824a5273-0a6b-4cbd-a413-5f04310c4ec5
324,56.178007,96357,57.8680264143,c5dc4948-db97-459c-b722-236f896bb250
325,53.833558,96358,66.1888219322,ca4af214-1669-4451-b0f4-4b68baf23c91
326,55.736441,96359,66.1888219322,0886298f-d4b2-4c40-b628-e61d0ae9aabc
327,51.896724,96360,66.6950047996,a9858e15-1bfb-4bb3-bbf9-8b03d068d3b5
328,51.896724,96361,66.6950047996,9c216dfb-d42b-4a3c-a32d-7f8a745afdfc
329,37.67897,96362,51.8841012332,8f82950d-bc4f-40c7-873c-6b171b3bd358
330,54.46594,96363,66.9575992231,b42534de-5844-4133-9014-315bd30f2ddd
331,43.481558,96364,51.8841012332,a51e13a1-1872-4877-8a68-1d8870605ae7
332,51.896724,96366,66.6950047996,80e40aad-da09-4d22-9ee7-7794ef584894
333,51.896724,96368,66.6950047996,cec135e2-e568-4c8d-b6a1-06f26cb9254d
334,56.178007,96369,57.8680264143,3f7160af-7c88-45e5-b9bb-5134fdbacfba
335,37.118794,96370,21.6376572492,118b111b-f88b-495d-8e5d-1bb45f1a0e63
336,42.686063,96371,39.1114183157,3b6ccd3d-2272-4f15-b2ae-9ee2d7691d5f
337,34.671306,96372,24.6009445275,55bef077-1f17-4046-9b51-4cc5ce20111d
338,34.671306,96373,24.6009445275,63e8823b-ab18-4fe5-bcb8-95fd056d4b4b
339,43.028002,96375,38.8544886355,e0f1253d-d8ee-4eca-a84f-47bdd2f0648d
340,40.188518,96376,33.2477999016,05c3c477-1948-4498-8f14-de0234369be3
341,51.419481,96377,49.8454574796,dbe95ce2-c2cb-4e6b-a565-42458d358357
342,41.502928,96378,32.4388138818,b7d209e8-1a7b-4842-bfc7-6b301f543c6c
343,37.550597,96379,21.2193121443,ac91d0a3-c5c5-4b8f-b82d-5f94cf289601
344,46.721826,96380,32.5630800352,cccbdfa6-eb79-4996-ae7d-9c618e607483
345,45.68415,96381,32.1339375876,ae33cab9-7e2a-4f6e-93d8-a1968bafcd05
346,45.68415,96382,37.2348587224,10a32153-3255-4899-9bee-5cf1d9698687
347,45.68415,96383,37.2348587224,fe6ea3db-6ef8-41f0-b6f1-eeeff04a5922
348,48.910385,96384,27.784095188,bf1fc379-c6a8-4d01-acea-2a57b92e1e11
349,52.842008,96385,44.5166430847,ebe857da-e332-4c16-ab56-003a5bcbbb95
350,52.842008,96386,51.7756572805,221e880f-b473-478a-958b-34404a645c7c
351,44.228629,96387,46.328660309,e1b8e20d-0f39-4430-b453-9648c3d70432
352,44.228629,96388,46.328660309,ba957a51-9092-4de2-b089-e3323815c205
353,48.751109,96389,51.7756572805,89055021-f802-4bf5-8f61-4bf046af600c
354,56.165699,96390,44.5166430847,c1f9801d-3ba0-413d-a881-d1f82da88523
355,57.416915,96391,48.3356133996,40bf7960-7caa-4030-a28e-d47a6d40bbcb
356,59.230672,96393,55.1883786651,3046f1c3-f375-4f36-9df1-82ad79e23186
357,59.230672,96394,55.1883786651,2ab69b5f-df1c-4d93-9f20-534263f6ffaf
358,59.230672,96395,55.1883786651,ad03e037-a0cb-409d-bf8d-1f8613a90289
359,48.164203,96397,33.9512480033,f3ba5f90-b743-454d-aeb0-5726241c1786
360,52.013903,96400,32.1834590264,ad3a1b2e-7710-4dbc-9dce-339e6b364974
361,56.396789,96401,53.0656632887,9dbb4198-8289-4e57-951b-cf8f1b18b9cc
362,40.188518,96402,33.2477999016,80878b22-862d-4b24-a1f9-a8b9fbfab02c
363,37.369143,96403,34.7200823649,22133767-b23d-4a82-ab8e-d86fbb5f6a1a
364,57.84455,96405,53.0656632887,c4207579-4f78-4ee2-9434-2d568292d80e
365,47.050428,96406,45.1447236195,a2e719f7-7837-4c21-a91d-b35b361b5688
366,55.773238,96407,53.1405553668,0c540cab-60b9-414b-b5a5-e2f89c94e75a
367,56.396789,96410,53.0656632887,44e54cff-5f3b-4d2e-af0f-872d228ca0a6
368,48.164203,96411,15.8611625582,7afd089b-9ede-4c28-be4a-c72654b78b31
369,38.491033,96412,25.27936643,1a8fd37f-5bda-4d3e-8ec9-8bae8b740c88
370,38.491033,96413,25.27936643,d4c80b2d-60b8-4e1e-8380-48ca03b9b4cc
371,38.733751,96414,18.39833239,68b0b0f2-1439-47bd-9d5c-8efe9796bedb
372,37.118794,96415,24.6009445275,4bb729d3-7fdb-4656-9f4b-54a29c65a6f2
373,54.856497,96416,40.6297923672,3e9352b5-e11e-4d12-8b99-4b8d8d935e12
374,51.887887,96417,34.6604750904,29199cad-dded-442e-809b-912dfecd8ea1
375,54.856497,96418,40.9613286459,732610ac-4405-466b-b0e2-bbfcc830652f
376,54.856497,96419,40.9613286459,8a896778-568c-45fe-bcc6-2d077b1ec9d6
377,52.694204,96421,33.0229339859,260c2d36-7ed7-434f-b2fb-b0eb41b83797
378,53.02272,96422,52.3828057551,7ab81849-d924-4d4f-a23f-129fe48c041b
379,58.913725,96423,43.4331727404,f2c73fc6-e087-4bd1-af89-4fe86e0abba3
380,49.743748,96425,31.9481897323,e3c67507-6429-42d9-95a1-22e37f1a816f
381,49.847744,96426,31.9481897323,f0eebffd-3c1c-4b7f-a3cb-09c78ba3499a
382,39.177075,96427,20.8090110025,fdc59796-647e-4ee1-9a3d-5a3e9d9b0311
383,40.141624,96428,39.1114183157,12525944-b3bc-4be2-a0e4-a6d4689c0cdd
384,54.252364,96429,53.1405553668,ebc68d55-4ae5-49e3-8abf-d77f41c85857
385,54.098454,96430,40.3932410981,9fe06dfd-8277-4e38-8151-624089d326fd
386,40.141624,96431,20.8090110025,1f3ddf29-f2fb-4d78-a9f3-741016bedef4
387,48.751109,96432,51.7756572805,42d5b594-e3c4-48ce-8bea-248a374220f6
388,54.098454,96433,46.4667301103,119987d9-6ea8-450e-b198-8a1685b83ef4
389,55.433585,96434,40.3932410981,6eb587a1-44e5-4141-9248-48160552899d
390,54.098454,96435,42.4889125287,f2c4be4c-0b4d-49aa-901d-177a43c0ee50
391,43.100266,96436,37.6711109494,061e9778-69ee-4652-b2a6-6cda86a3672b
392,41.502928,96437,32.0827030187,82482aa1-764c-4709-8cd2-095488cf77ef
393,41.728708,96438,29.2532177213,d0ccbaf4-31c7-4d11-a7d0-4cd1fecc84ec
394,46.912761,96439,25.7299606974,78d4262f-0b9f-4e01-970f-e4513b3c289a
395,44.232361,96440,32.1194598373,8c393536-02cf-47e6-9a04-47a0428bf3f8
396,44.232361,96441,29.2532177213,3ada7b76-5c23-4e7c-b2e5-4fe5a037b71e
397,56.396789,96442,53.0656632887,440de667-cf02-415c-9047-8120d5224cfe
398,51.889696,96443,38.1345473172,2fecb7a3-0c25-4a5c-947c-faa0de3dbc96
399,55.433585,96444,42.4889125287,3da1913c-1d08-4e02-beab-8809dcb660ea
400,50.351562,96445,36.4562991542,53c1997f-d4c4-4804-b7bd-2fd23d563aa1
401,39.719504,96446,21.2193121443,ac4086d2-d829-467f-bb92-17d0d94a4ee1
402,44.150676,96447,32.2322187913,7ffc90ee-a389-4fe9-9254-4f95bb6458dd
403,44.150676,96449,32.2322187913,639c21e4-ee9c-48d8-9585-a7bccf153363
404,42.686063,96450,39.1114183157,81ddbe47-772c-4512-97c2-014442aca9f4
405,42.33091,96451,32.1463696479,d1d3b382-1fcf-44d4-acfe-c045106cdba0
406,42.33091,96452,32.1463696479,e3ca1b3e-2f47-461b-b766-ba6a5ff627d0
407,46.318063,96453,37.1889038016,19147978-6e64-4c57-9d15-d11becf5b63a
408,43.100266,96454,40.6297923672,1a4db246-cf26-44f8-8e06-43ff63595ba6
409,46.318063,96455,37.1889038016,5e2aa781-e2ae-4c0e-ade6-0b6083c04786
410,44.221867,96456,40.6297923672,1cedcd50-3e61-4ed5-9f38-49983f524eb8
411,44.221867,96457,40.6297923672,ce22a88e-285a-41ba-ac15-367c9a3f7561
412,44.221867,96458,40.6297923672,bf9f9d04-3f2e-4925-b212-e1cb399ac86b
413,55.237743,96460,46.429624606,c44672b9-ed27-4e12-8d31-148073458740
414,54.856497,96462,40.6297923672,eaa6826b-3da8-423b-8334-2f1e7c15b055
415,42.622724,96463,51.8841012332,bfe3e024-e806-4c38-98c4-073b89158317
416,47.42872,96464,63.9185327631,7621c233-6c6b-4df9-9ad1-79dcfaa4505d
417,49.801229,96467,52.971028565,0efac1b4-db32-474b-a2d5-589677f02dac
418,49.801229,96468,52.971028565,371403fd-9fe0-4a6e-baf4-a0df5dc6a809
419,49.801229,96469,52.971028565,8caff73c-718c-4c1b-a090-bd56894ffe25
420,47.42872,96470,63.9185327631,8d81f7b4-ca53-470e-86bd-6b7677a8bafb
421,49.801229,96471,52.971028565,8b72ccbc-6ba8-405a-b6e3-ddf478f1bc4b
422,39.058911,96472,63.9185327631,29e4fa9a-505d-4462-a1bd-6c08c10927e5
423,39.058911,96473,63.9185327631,54d5a240-d2a4-4744-a45b-877d6f4c7f46
424,53.629906,96474,38.6398083473,a5bdce0a-b40a-42e2-afcd-ccd7a952d97d
425,55.216488,96475,62.0345438572,44811005-5cdf-461c-aa96-0a3510f0c9ba
426,55.216488,96476,62.0345438572,5a4bde24-aab1-401e-a3e1-ed79825d91a8
427,55.216488,96479,62.0345438572,ac562da3-8bb5-4126-844e-899447d484ed
428,56.301122,96480,47.7631259498,d0dd6e23-1a2c-40e8-b0a7-a111dd1b9d97
429,57.156617,96481,47.7631259498,7a33ff91-688e-47af-a47a-4e76521f15e5
430,58.017223,96482,48.7227857995,76a855e3-9dce-45d4-946b-3e19a25d88ff
431,50.265738,96483,44.4216260878,82bf75e4-4686-4e32-bcf1-bc38c44535f0
432,50.233273,96484,40.513311305,f987b94c-b196-4464-95e8-bb227e18ecff
433,50.682695,96485,43.043463225,58eb161c-b516-4460-b1c0-3abd1bda7067
434,39.374936,96486,42.5884106494,13f8fdb6-8055-4d11-ad3c-be4cc62ccedc
435,50.682695,96487,47.5977090601,e2f6842d-b2de-4f80-80ba-dd9bd9ee8da6
436,53.329119,96489,38.8263677661,bb8c4377-b037-40d3-aa3a-f351e94c251a
437,57.420662,96490,55.346445587,234c5503-c690-4c2f-816c-1364c79f29c7
438,57.420662,96491,55.346445587,21de942b-1505-428a-af3b-9ea6575d0780
439,57.420662,96492,55.346445587,ca55a18e-64b0-45eb-a59d-5ece54dbc7ac
440,53.700802,96493,46.5440990459,24db53f3-921c-43ec-bb3a-31c2602b3169
441,55.271491,96494,51.4192734228,c630684d-e9b6-4c1a-a38e-be4d4cb0007a
442,37.099532,96495,20.8090110025,50d559a9-3fbf-4af9-9127-1b21f370c676
443,54.142583,96497,42.5493068629,345d0c78-16eb-4f13-8569-cf399d94ecb9
444,,96498,,3ef26d44-d380-4540-a19e-2852fd4385eb
445,54.142583,96499,49.0306666854,95631597-cb96-4b85-b52f-4e97c32b93bf
446,45.366637,96500,35.8673679364,db8abf1c-1e74-4d74-9b5b-45bedf305449
447,52.370733,96502,50.5061844422,de39adff-3348-44eb-b114-b8c11bb6757f
448,52.370733,96504,50.5061844422,725cb23a-96d2-49b4-85a5-dfb88d361141
449,51.692511,96505,35.6069947489,405efd60-86c4-43ca-9dc7-6f1ec2d08f1d
450,49.487787,96506,66.8288951457,8de49273-2f42-4bd4-baa0-5f2ba6b09273
451,50.677268,96508,55.5644127214,918a7f56-4c01-4272-9415-5f8fc634d397
452,51.088152,96509,35.6069947489,b3c49861-4975-48b5-a894-4540d1cfcbd6
453,51.692511,96511,38.4969336182,bfba2fbe-5e8e-4eac-b2cc-d0188dc04385
454,49.487787,96512,66.8288951457,0409378e-519f-4049-b99a-89a0c84dddb6
455,52.677623,96513,52.0235450157,22d81475-2922-40d6-a643-189fda66416d
456,46.240889,96514,77.8017780964,75b4a77b-7557-4f36-bea7-f3a3bb20faf2
457,53.716322,96515,60.4497812172,bbdbc109-f69f-487d-95df-8a247a39cc9d
458,51.088152,96518,35.6069947489,34019848-e2c7-4ff5-a9e1-7550cde15cbe
459,51.088152,96519,35.6069947489,901313ee-b8a8-41b5-810e-1e5243dfc019
460,47.42872,96520,63.9185327631,13f1f81e-d071-4423-b73e-73d230395dbf
461,50.677268,96521,38.4969336182,2587a306-5c40-4f37-8a90-f51e057e6f0e
462,53.716322,96523,60.4497812172,2b54935d-26e8-4f43-bb62-cddb3a486e5b
463,45.699134,96524,77.8017780964,a91cb50a-9200-4c65-abe9-d188589eabe7
464,52.189736,96525,50.5061844422,566b83ad-d672-4333-ba22-0a9ed84f58c4
465,50.376508,96527,39.2852743677,326d2e57-38be-47d9-ac0a-c7e3021c02c3
466,43.481558,96528,51.8841012332,d2b35ce8-2ae9-4c81-996c-bd60660177a9
467,54.258077,96531,60.4497812172,d3d23148-b0a7-4c50-9ccf-33ea1b0218f7
468,54.258077,96532,60.4497812172,32b36c06-18ea-4e5d-a417-576b6c8a2825
469,47.366811,96533,52.7672608319,b6fdaa7c-c3f0-4916-b249-8f41a5aeed52
470,39.058911,96534,33.6571386519,30b8c464-34ca-4e1c-b7bd-aa59d3d46be4
471,43.70546,96535,63.9185327631,2f12fd32-6a04-4b47-83b0-3105fbc8715f
472,47.366811,96537,52.7672608319,ffcc35f9-7233-492e-8d9a-94b2cb16bbc8
473,42.192654,96539,71.5521397964,03e2c0d3-bc81-4deb-802d-6705a47f8632
474,45.71155,96540,41.1237374542,37d146bf-a66f-4e18-bd22-b75731068b26
475,51.425304,96543,47.7176687539,ee223d30-32fd-419a-b1d9-60b197a2345f
476,52.756415,96544,47.7176687539,8d70865b-b84e-4949-98aa-70f24f480e3e
477,56.502514,96545,69.1390607988,43dfe9ac-db43-4bb8-9956-551e7ba9bf5b
478,52.554538,96546,55.745814621,ec5970fa-54b7-49e9-83a0-7b0f962f1eb4
479,52.106138,96547,46.429624606,4e7fb0b3-9d61-4cb4-81aa-e02000e5a4b6
480,50.351562,96548,36.4562991542,76af5fc8-a7c9-406b-bf36-a5637992829f
481,42.192654,96549,51.8841012332,513c2c61-4596-4fcd-8ce0-b2ad35c162f7
482,38.67302,96550,51.8841012332,f91ee66c-ee9f-4ef7-89a9-6219054a58cd
483,38.67302,96551,51.8841012332,904d9488-d441-430f-9cfe-a016b27eb883
484,38.67302,96552,51.8841012332,c42cfa1e-0a5a-4f91-ab88-f656f96e9547
485,47.42872,96553,63.9185327631,aeb2f353-00e5-45ac-9f33-5addcf724b3e
486,46.346007,96554,44.1768948937,063366e4-7919-430d-b383-fdff22e791f9
487,46.346007,96555,41.1237374542,6fd315dc-16d8-459b-ac5c-b42face08e41
488,46.344483,96556,21.1677777966,a67c95bd-0c78-41df-9ce2-064e5e022a2d
489,46.344483,96557,21.1677777966,6598157c-e4a7-483d-8d34-d09fe136efde
490,40.923693,96558,12.4001169353,5f580e99-5ba2-4f4b-bfbf-4be9a1571035
491,43.492852,96559,21.1677777966,80324f81-79fe-4abe-aaae-d3095002a513
492,45.642548,96560,21.1677777966,eb869517-dadb-4ef8-bc90-800d70247307
493,47.276637,96561,17.1300913977,dc9d7b5e-d25b-4de6-ba25-df44bde337c2
494,43.492852,96562,21.1677777966,5b5e4005-0969-4bc6-a679-1e8eb2c14ad0
495,45.642548,96563,21.1677777966,d2911ddc-29a1-420c-8ad1-50c8ae969cd1
496,47.276637,96564,17.1300913977,220db85b-a55e-4080-8fbc-c048cd844fd9
497,43.481558,96565,51.8841012332,2c54f847-d729-4f0b-9e35-b2e7a5156598
498,42.380111,96566,,29a7c726-868b-4b35-84f3-eb9001f77825
499,40.30304,96567,51.8841012332,325e8621-457c-4066-b69d-41d7b1fff078
500,53.817678,96568,54.3060373449,e9b775e2-8ab6-4a2c-ae92-223c63d77256
501,53.817678,96569,54.3060373449,25729c07-a8d3-4c51-8440-c44d5af24c33
502,52.272656,96570,31.5138819167,c6b84a65-5eb2-4230-a1c1-034735f31957
503,40.923693,96571,12.4001169353,84a7dc3b-72be-46e2-897f-a1cab1f0b398
504,47.961881,96572,25.4211332435,d8498735-5e27-4166-9b14-04b64f00ebd5
505,47.961881,96573,25.4211332435,03fc0b84-871b-4f32-94aa-212876e556b3
506,40.923693,96575,12.4001169353,bc66bb1a-b472-4010-a041-17c24ad5abf0
507,47.961881,96576,10.9778109019,96426dc9-5935-4ed0-a945-688761099a1b
508,40.923693,96578,12.4001169353,ba9e3442-5482-43d3-8f62-678bf9fbc5dc
509,39.145661,96579,12.7767424233,b88d398a-f254-4d7c-aa61-a5f503924511
510,42.239703,96580,12.7767424233,3eddd594-eb63-4209-8e9f-797312c21c02
511,42.239703,96581,12.7767424233,51aa859e-3871-44ac-b9fe-d31e5a7c38a8
512,52.770858,96582,26.7068295164,64717751-bb45-480f-acba-01eb8801f710
513,42.239703,96583,12.7767424233,09a8748a-0e7b-4df6-9183-ba959082796e
514,47.463939,96588,36.4562991542,0c187b89-a085-4860-915e-a27d2c551987
515,43.481558,96589,51.8841012332,aa7a6d59-668f-48dd-86ad-9c1bb3ce78d6
516,43.481558,96590,51.8841012332,65c6549d-88ff-4362-a473-9fe159c73e65
517,32.063248,96591,11.5578750907,3002fccc-b009-4d7f-93c0-05419b92885b
518,30.600384,96592,11.2250941786,95b915c2-9cf4-4c49-b75f-382d66a43cad
519,32.063248,96593,11.5578750907,96dbbdd2-b02c-4ed4-89d9-6d8cbaa9c8df
520,32.063248,96594,11.5578750907,6a278a62-162d-46be-9d7d-09eb4166a9f7
521,32.063248,96595,11.5578750907,791a00ba-bf17-4d67-a449-549d2246eb4d
522,32.063248,96596,11.5578750907,2b68fe89-4db6-4259-aeee-227404705468
523,33.874337,96597,14.063733824,4afa7baa-e24c-4799-9574-bb41d1374ec5
524,35.413465,96598,16.2294097721,21519807-b9dd-4f27-8223-578a0a9a9298
525,36.788619,96599,17.2416118159,4144672a-989b-4996-9335-4b1c1df1b1a2
526,33.766526,96600,12.5670717491,f25071fd-33d8-4811-b1c3-5db252d28628
527,30.600384,96601,11.2250941786,14b913db-304a-4de0-98b3-334a100a2fcd
528,32.063248,96603,11.5578750907,ad3ce17a-c643-44f9-89e0-25ab0d7c1416
529,31.909657,96604,13.9497710932,e62097ca-256a-4605-b93c-740d5eda7ef0
530,34.768524,96605,22.3125885768,6c6738b9-a08f-4360-9e9a-28ee6f76ac90
531,34.753959,96606,27.8413562,240b46a4-88bd-463d-a90e-c9a1a881f028
532,40.33248,96607,39.6563708728,54a2264c-03eb-4b95-b32f-b5b3843ea5c1
533,34.773152,96608,27.8413562,c1a5f6e8-0c6d-42d6-a947-5ebe862ec906
534,38.063833,96609,15.6647738701,ef0cc5d5-fb33-479c-86c7-b595ee006dd8
535,38.063833,96610,15.6647738701,00414c38-d065-49fc-a924-093c05f11ed5
536,36.001491,96611,17.2416118159,6e324775-d5bf-49cc-96da-7d2b369021f4
537,30.600384,96613,11.2250941786,f27d2cd7-7ca5-47cb-a392-cb66b3922370
538,30.600384,96614,11.2250941786,c7b7648f-5e88-4421-b25e-3b7001002f11
539,31.451034,96615,9.14296799003,cd60d284-b89d-47fc-855b-69a7031b7754
540,33.874337,96616,14.063733824,c9c91349-747c-4180-bcf0-16e7c404240e
541,34.768524,96618,22.3125885768,cdf06b91-4644-4fec-b40c-d3fea9cc675d
542,40.33248,96619,39.6563708728,2fdadf50-97fd-4de4-a495-e1d617616202
543,35.291219,96620,27.8413562,757922eb-cd6d-4b36-93b8-a16722da2035
544,40.33248,96621,39.6563708728,208cbc49-9aa1-4f49-b617-bbd35289d74c
545,40.33248,96622,39.6563708728,47829844-ca10-4e8d-8a99-c67f84b93c35
546,45.642548,96623,21.1677777966,941453c8-3ac4-46ff-98d5-2b5cb2739d94
547,45.642548,96624,21.1677777966,bd2eb644-a4eb-4cf9-ad11-4db9de6accf1
548,45.642548,96625,21.1677777966,a7befbb3-60e3-4e85-ac86-09e5daf70358
549,49.142914,96626,22.420960328,c41dfccb-0ed2-4852-ad21-17e0fa930089
550,32.724504,96627,12.5670717491,051fe30f-5f52-473b-bdfe-4aa039d1071d
551,33.766526,96628,12.5670717491,fb34f135-b10f-4530-a8bb-958985946816
552,30.600384,96629,11.2250941786,d50cce86-2509-4b71-aacd-8505f1548bd4
553,30.600384,96630,11.2250941786,85b7409d-1198-4190-9d53-d162b2831627
554,30.600384,96631,11.2250941786,563cc42e-3468-48b5-a60f-749579de7c45
555,32.063248,96632,11.5578750907,c3300ba6-5eee-418f-8a4b-6c561d7c0bb6
556,49.123208,96633,31.3699959646,2418a895-edb2-4688-898b-e17afcf85f72
557,45.256043,96634,28.7260992157,95753239-9dcf-47b1-bbe2-2b743cf46451
558,45.256043,96635,16.1973446721,aa0f908a-2b90-4ccf-af00-8a06b285bee4
559,48.503353,96636,38.0070338262,e48f1545-1481-4f23-9d28-f19a0519dfa5
560,47.69306,96637,35.4429173208,803c3a37-f203-4fa4-a9f0-b9a1af65ccfc
561,39.558464,96638,15.2143526291,b876bee9-5a3e-466a-9b95-64cb71c0171f
562,34.642053,96642,20.5733588431,57e851c6-3da2-40e2-b439-7a58d5d6c743
563,37.706983,96643,24.1135292024,99a9b166-5839-4c35-8477-b1f1fccd7595
564,36.788619,96644,24.1602693434,310554c5-e85b-42fd-9ca9-cb9338b10146
565,33.93922,96645,19.3830285805,ea142918-ae53-483b-8305-14d4ec919dc3
566,29.286079,96649,14.9826736262,bc10625b-91c7-4b2c-b28b-4e9f72143ac7
567,29.286079,96650,14.9826736262,bf1727d7-74ed-4534-9ab4-ab73e0a26ca8
568,31.52889,96651,13.4765916795,27c0b219-863e-4dc5-9a9c-4c1b0a40f3c4
569,32.644717,96652,14.2832816792,5b06de5d-8156-4c21-a47d-703b6d48045d
570,41.853973,96656,21.7272569857,4b39d8b7-5043-407f-843c-477a589472e5
571,39.444581,96657,32.5892084681,9159246f-cef9-446f-b981-6f58915e4728
572,45.045194,96659,20.2428926597,e7987aa4-282a-4220-ae3b-5ee834b4a844
573,27.153422,96662,15.2385287513,ea0fffa6-2f94-4c71-b68c-b1d67b20c19c
574,28.412735,96663,12.0142503089,23ac42fb-38ab-44ae-b4ba-45fd8233d588
575,27.153422,96664,15.2385287513,033ac63d-5f21-4b9f-a59a-a89db3c638a1
576,28.412735,96665,12.0142503089,d814078c-fb4b-4e6a-804f-4ec7cc604cee
577,44.379394,96666,36.415392348,6b9c6a72-1cfd-4863-8342-4ea9694461f4
578,44.451451,96667,29.3881590383,e27560a4-f3a3-4e5b-8be8-ae1efef26209
579,44.379394,96668,28.4167515866,0154cf56-38d8-4d1e-b6b0-e1d510642c1c
580,44.379394,96671,36.415392348,5e505a3a-b132-40b4-9931-791445b0587d
581,44.379394,96672,36.415392348,e8619fdd-720f-4b88-b962-41da08750831
582,42.358106,96673,22.8081670207,2f5631a4-628d-419b-a111-828afe1b849d
583,42.358106,96674,22.8081670207,a499528c-d212-43cb-a86d-1c0965ad990d
584,42.741567,96675,38.9858888328,69981998-bd7e-4e5f-b440-c264413901e9
585,44.379394,96677,36.415392348,b056228f-88a6-4bfc-9d94-c4963abf7ccb
586,46.120766,96678,43.364278104,de213d06-ef86-4b3d-bffe-51cff2db7076
587,46.120766,96679,43.364278104,14d65510-8dd9-42f5-be40-e411d6f40e5b
588,43.329795,96680,38.9858888328,81d1e830-df38-4689-a73a-9df8744779f6
589,33.853467,96683,14.9685349239,b45e1467-eb13-4fc4-b81f-c49d6a5ddda9
590,32.909159,96684,19.2418240838,2fd65d7a-4fdf-49fc-886e-4ea2de0bd804
591,33.3407,96685,29.4660458183,4c08ad26-db22-4d3e-a3c3-5a33d758e770
592,48.472784,96686,58.6282426787,c19289c2-53cd-4e61-943f-c99dbbd03676
593,33.874337,96687,14.063733824,283659ad-56da-4c06-acfa-482a393b40ed
594,33.874337,96688,14.063733824,0a25a7bc-6d99-483e-bd08-c420b2fc1047
595,33.853467,96691,14.9685349239,c2c145c5-7442-426e-8e7a-67ecd23bd083
596,27.153422,96693,15.2385287513,37864a56-8322-4370-b2ed-99c3722b013f
597,32.644717,96694,14.2832816792,964174ae-649b-4f8f-be92-7c5b6240a144
598,31.52889,96695,13.4765916795,b846bf83-8585-47c5-a413-fe255aba5905
599,34.696427,96696,14.1061147056,593aab05-28c7-4fe5-885f-8215b9b833c1
600,27.153422,96697,15.2385287513,5fd694e0-9bb1-43a7-8dee-9f3bb2bc954f
601,28.412735,96698,12.0142503089,9ab8b5e6-82da-433a-9492-e916a768df63
602,30.478379,96699,12.0142503089,b5d51530-84f3-4fc4-9ce6-6d8b426401cf
603,28.412735,96700,12.0142503089,3ec34a68-9aac-4f0f-aa82-ff13b038509a
604,29.286079,96701,14.9826736262,89017414-1da1-48c1-b4c3-f8eea3444dee
605,43.913318,96702,25.8798738108,49596491-b67a-4683-a5d1-8a800aa3d025
606,45.351389,96703,26.4509863723,38fc9610-d086-4b75-9331-b4b042ae6fac
607,38.063833,96704,15.6647738701,2fc1b3f2-cdaa-454e-b64a-809614553f84
608,38.063833,96705,15.6647738701,69fb410c-f7e5-4ffb-aaea-e1135f38c4e3
609,38.063833,96706,15.6647738701,4982aceb-a3b2-40f9-990b-ce6952f95f27
610,34.768524,96707,33.4222878514,dff10fed-f8a7-4f16-89ec-e5407fdbdd22
611,28.341856,96708,14.675087253,1e1206ce-5ed6-4af6-918c-cda89e0fb823
612,31.339386,96710,7.65273962675,e257213b-033e-41f1-9150-0f307350946c
613,31.339386,96711,7.65273962675,f7ceb664-a5cb-4992-9153-5f91da7ccffa
614,30.678673,96712,10.5171323484,24b3ea9c-be43-4b74-a55a-52caee8af096
615,,96713,12.6376264763,a2dc2cc5-f082-4616-99fa-5ae0000471f6
616,32.175675,96714,12.6376264763,b697fa61-bcd2-4511-b533-61c13ed54836
617,36.085312,96715,19.4813258597,6865c31f-522e-4e58-b4d1-cfde8e30a496
618,30.678673,96716,16.6203686831,3af29961-5039-43e8-a5fc-f4cc5bb306ea
619,31.339386,96718,7.65273962675,ce8f6fd4-6957-4e54-ba69-d78dab12f3ad
620,31.339386,96719,7.65273962675,5ffd0e25-b136-4d66-b73b-002f8e4437b9
621,45.351389,96722,37.070990793,5c786801-7431-4e0b-a116-0dc812904875
622,45.351389,96723,37.070990793,68c6b5d8-a681-4dd2-afe8-53a7fe8d67da
623,46.344139,96724,28.2963197805,aae7e0c7-9958-4df6-9441-606bfc9068f4
624,46.344139,96725,28.2963197805,9b7e6366-af64-4b86-9b0c-e6cf525e95d6
625,43.329795,96728,35.238561167,9e91a5e1-8b0e-418f-a4b6-9a3d43f62e2f
626,33.08235,96729,13.5969921786,ceef83ae-263f-45af-a43b-1ad761477f92
627,33.08235,96731,13.5969921786,7b3dffa5-aa80-44c3-adfb-c171df2e1c30
628,43.827205,96732,35.3208655372,2310365e-6fb2-419f-8bd0-33c8b502f246
629,40.33248,96733,39.6563708728,6822bcc9-2c43-4be9-9467-0845effd3fd6
630,38.063833,96734,15.6647738701,cb0193dd-5a22-48d5-a7f3-8acf3379dccd
631,38.520189,96735,20.3385209434,71c9fa0a-128a-4dae-9741-9fd27af69600
632,31.339386,96736,7.65273962675,b4a32a2c-f833-4a97-b15a-f4359eead8c3
