,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum
2134,57,148978,Bell Boulevard,67 Avenue,67 Avenue,NB,10/02/2014,3641
2135,57,148980,Bell Boulevard,67 Avenue,67 Avenue,SB,10/02/2014,3534
2136,66,155609,Braddock Avenue,221 Street,221 Place,EB,10/02/2014,6905
2137,66,147686,Braddock Avenue,221 Street,221 Place,WB,10/02/2014,5334
2138,77,136707,Bruckner Boulevard,St. Anns Avenue,St. Anns Place,WB,10/02/2014,14214
2139,77,136708,Bruckner Boulevard,St. Anns Avenue,St. Anns Place,EB,10/02/2014,26105
2140,81,157354,Clearview Expressway,38 Avenue,39 Avenue,SB,10/02/2014,44725
2141,81,97825,Clearview Expressway SR,38 Avenue,39 Avenue,SB,10/02/2014,2862
2142,81,141787,Clearview Expressway SR,39 Avenue,38 Avenue,NB,10/02/2014,2261
2143,81,153064,Clearview Expressway,38 Avenue,39 Avenue,NB,10/02/2014,39582
2144,84,160063,Dr. M L King Jr. Expressway Exit 11 SB,Victory Boulevard,Christopher Lane,SB,10/02/2014,8355
2145,88,9008556,East 135 Street,Cypress Avenue,St. Anns Avenue,WB,10/02/2014,6364
2146,93,138375,Cross Island Parkway,87 Avenue,88 Avenue,NB,10/02/2014,84581
2147,93,1553304,Cross Island Parkway,87 Avenue,88 Avenue,SB,10/02/2014,79343
2148,93,102582,Cross Island Parkway SR,87 Avenue,88 Avenue,NB,10/02/2014,1710
2149,93,102486,Cross Island Parkway SR,87 Avenue,88 Avenue,SB,10/02/2014,1614
2150,106,158329,Cropsey Avenue,27 Avenue,Bay 46 Street,SB,10/02/2014,8949
2151,106,158217,Cropsey Avenue,Bay 46 Street,27 Avenue,NB,10/02/2014,11127
2152,107,70155,East 138 Street,St. Anns Avenue,Cypress Avenue,EB,10/02/2014,8384
2153,107,70155,East 138 Street,St. Anns Avenue,Cypress Avenue,WB,10/02/2014,4521
2154,110,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,EB,10/02/2014,8509
2155,110,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,WB,10/02/2014,8379
2156,113,70607,East 163 Street,Eagle Avenue,Cauldwell Avenue,NB,10/02/2014,9958
2157,113,70607,East 163 Street,Eagle Avenue,Cauldwell Avenue,SB,10/02/2014,1885
2158,114,77424,East 163 Street,Rogers Place,Intervale Avenue,EB,10/02/2014,6990
2159,114,77424,East 163 Street,Rogers Place,Intervale Avenue,WB,10/02/2014,7445
2160,117,9009764,East 169 Street,Tinton Avenue,Union Avenue,NB,10/02/2014,6013
2161,117,9009764,East 169 Street,Tinton Avenue,Union Avenue,SB,10/02/2014,3054
2162,150,9008622,Francis Lewis Boulevard,86 Road,Whitehall Terrace,NB,10/02/2014,9709
2163,150,9008935,Francis Lewis Boulevard,86 Road,Whitehall Terrace,SB,10/02/2014,10639
2164,151,156309,Francis Lewis Boulevard,37 Avenue,38 Avenue,SB,10/02/2014,9891
2165,151,152688,Francis Lewis Boulevard,37 Avenue,38 Avenue,NB,10/02/2014,8342
2166,152,150110,Francis Lewis Boulevard,Long Island Expressway,73 Avenue,SB,10/02/2014,9310
2167,152,156785,Francis Lewis Boulevard,Long Island Expressway,73 Avenue,NB,10/02/2014,10568
2168,153,19559,Ft. Hamilton Parkway,66 Street,67 Street,NB,10/02/2014,9183
2169,153,19559,Ft. Hamilton Parkway,66 Street,67 Street,SB,10/02/2014,8261
2170,161,134552,Grand Central Parkway,193 Street,Cunningham Park SR,EB,10/02/2014,76413
2171,161,155920,Grand Central Parkway,193 Street,Cunningham Park SR,WB,10/02/2014,75182
2172,171,155276,Hylan Boulevard,Hales Avenue,Woods of Arden Road,EB,10/02/2014,13121
2173,171,155435,Hylan Boulevard,Hales Avenue,Woods of Arden Road,WB,10/02/2014,12704
2174,182,57194,Liberty Avenue,146 Street,Sutphin Boulevard,EB,10/02/2014,11698
2175,182,57194,Liberty Avenue,146 Street,Sutphin Boulevard,WB,10/02/2014,10822
2176,186,129127,Linden Boulevard,144 Street,145 Street,EB,10/02/2014,7087
2177,186,129127,Linden Boulevard,144 Street,145 Street,WB,10/02/2014,6781
2178,190,96504,Horace Harding Expressway SR,193 Street,192 Street,WB,10/02/2014,8517
2179,190,194175,Horace Harding Expressway SR,190 Street,194 Street,EB,10/02/2014,12581
2180,194,116416,Louis Nine Boulevard,East 170 Street,Boston Road,NB,10/02/2014,3839
2181,194,116416,Louis Nine Boulevard,East 170 Street,Boston Road,SB,10/02/2014,3596
2182,206,135240,Merrick Boulevard,Farmers Boulevard,Belknap Street,SB,10/02/2014,14579
2183,206,149214,Merrick Boulevard,Farmers Boulevard,Belknap Street,NB,10/02/2014,15039
2184,209,147877,Midland Parkway,Dalny Road,Wexford Terrace,SB,10/02/2014,4868
2185,209,155775,Midland Parkway,Dalny Road,Wexford Terrace,NB,10/02/2014,5477
2186,210,12806,Milford Drive,Ocean Terrace,Renwick Avenue,WB,10/02/2014,1681
2187,210,12806,Milford Drive,Renwick Avenue,Ocean Terrace,EB,10/02/2014,7469
2188,211,13103,Little Clove Road,Cayuga Avenue,Seneca Avenue,WB,10/02/2014,5120
2189,212,112418,Little Clove Road,Clove Road,Oneida Avenue,WB,10/02/2014,5237
2190,213,133015,Little Neck Parkway,87 Avenue,87 Terrace,NB,10/02/2014,4343
2191,213,133016,Little Neck Parkway,87 Avenue,87 Road,SB,10/02/2014,4929
2192,214,119642,Little Neck Parkway,Bates Road,Bates Road,SB,10/02/2014,10476
2193,214,119642,Little Neck Parkway,Bates Road,Bates Road,NB,10/02/2014,7136
2194,215,119639,Little Neck Parkway,West End Drive,Annadale Lane,NB,10/02/2014,8159
2195,215,119639,Little Neck Parkway,West End Drive,Annadale Lane,SB,10/02/2014,7764
2196,216,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,NB,10/02/2014,3554
2197,216,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,SB,10/02/2014,1288
2198,222,150346,Merrick Boulevard,111 Avenue,111 Road,SB,10/02/2014,13340
2199,222,156336,Merrick Boulevard,111 Avenue,111 Road,NB,10/02/2014,13000
2200,229,187968,Murdock Avenue,174 Street,173 Street,SB,10/02/2014,1211
2201,229,187968,Murdock Avenue,174 Street,173 Street,NB,10/02/2014,416
2202,240,87483,Pelham Parkway,White Plains Road,Cruger Avenue,WB,10/02/2014,5898
2203,240,87479,Pelham Parkway,White Plains Road,Cruger Avenue,EB,10/02/2014,6855
2204,240,9008825,Pelham Parkway,White Plains Road,Cruger Avenue,WB,10/02/2014,18394
2205,240,9008829,Pelham Parkway,White Plains Road,Cruger Avenue,EB,10/02/2014,14764
2206,241,108794,Prospect Avenue,East 152 Street,Avenue St. John,NB,10/02/2014,2231
2207,241,108794,Prospect Avenue,East 152 Street,Avenue St. John,SB,10/02/2014,2727
2208,242,78481,Prospect Avenue,Jennings Street,East 170 Street,NB,10/02/2014,3447
2209,242,78481,Prospect Avenue,Jennings Street,East 170 Street,SB,10/02/2014,3525
2210,243,77214,Prospect Avenue,Southern Boulevard,East 149 Street,SB,10/02/2014,2712
2211,244,135046,North Boundary Road,North Hangar Road,JFK Expressway,NB,10/02/2014,5475
2212,244,135047,North Boundary Road,North Hangar Road,JFK Expressway,SB,10/02/2014,3807
2213,246,106666,North Conduit Avenue,140 Street,142 Street,WB,10/02/2014,17628
2214,258,70015,134 Street,St. Anns Place,Bruckner Boulevard,EB,10/02/2014,9221
2215,259,7453,Richmond Road,Morley Avenue,Rockland Avenue,NB,10/02/2014,5212
2216,259,7453,Richmond Road,Rockland Avenue,Morley Avenue,SB,10/02/2014,9778
2217,271,58806,Rockaway Boulevard,144 Street,145 Street,EB,10/02/2014,6421
2218,271,58806,Rockaway Boulevard,144 Street,145 Street,WB,10/02/2014,8270
2219,272,135496,Rockaway Boulevard,150 Road,North Boundary Road,NB,10/02/2014,29173
2220,272,136191,Rockaway Boulevard,North Boundary Road,150 Road,SB,10/02/2014,28620
2221,273,135746,Rockaway Boulevard,Brookville Boulevard,Brookville Boulevard,SB,10/02/2014,35783
2222,273,135507,Rockaway Boulevard,Brookville Boulevard,Brookville Boulevard,NB,10/02/2014,35263
2223,278,110789,Rockland Avenue,Brielle Avenue,Manor Road,NB,10/02/2014,8293
2224,278,110789,Rockland Avenue,Brielle Avenue,Manor Road,SB,10/02/2014,9682
2225,281,150578,South Avenue,Glen Street,Hughs Avenue,NB,10/02/2014,10693
2226,281,150579,South Avenue,Glen Street,Hughs Avenue,SB,10/02/2014,7303
2227,282,170113,South Conduit Avenue,150 Street,Van Wyck Expressway,EB,10/02/2014,27230
2228,287,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,10/02/2014,4156
2229,287,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,10/02/2014,3358
2230,289,107111,Southern Boulevard,163 Street,Aldus Street,NB,10/02/2014,4342
2231,289,107111,Southern Boulevard,163 Street,Aldus Street,SB,10/02/2014,5334
2232,295,70352,St. Marys Street,Beekman Avenue,Cypress Avenue,EB,10/02/2014,2534
2233,302,159727,Travis Avenue,Mulberry Avenue,Freedom Avenue,EB,10/02/2014,9649
2234,302,159727,Travis Avenue,Freedom Avenue,Mulberry Avenue,WB,10/02/2014,8635
2235,305,77209,Tinton Avenue,East 150 Street,East 151 Street,SB,10/02/2014,1744
2236,306,107126,Tinton Street,Home Street,168 Street,NB,10/02/2014,1119
2237,306,107126,Tinton Street,Home Street,168 Street,SB,10/02/2014,1419
2238,307,112206,Todt Hill Road,Sussex Avenue,Ocean Terrace,NB,10/02/2014,12283
2239,307,112206,Todt Hill Road,Sussex Avenue,Ocean Terrace,SB,10/02/2014,13239
2240,312,152386,Utopia Parkway,Northern Boulevard,45 Avenue,SB,10/02/2014,8588
2241,312,156045,Utopia Parkway,45 Avenue,Northern Boulevard,NB,10/02/2014,7316
2242,313,114953,Van Duzer Street,Stone Street,Court Street,EB,10/02/2014,6324
2243,321,170523,Van Wyck Boulevard East,Lloyd Road,Liberty Avenue,NB,10/02/2014,31042
2244,321,56804,Van Wyck Boulevard West,Lloyd Road,Liberty Avenue,SB,10/02/2014,18938
2245,337,152699,West Shore Expressway,Lois Lane,Bloomfield Avenue,SB,10/02/2014,40538
2246,337,152854,West Shore Expressway,Lois Lane,Bloomfield Avenue,NB,10/02/2014,44519
2247,341,78877,Westchester Avenue,East 167 Avenue,Home Street,WB,10/02/2014,11746
2248,341,78877,Westchester Avenue,East 167 Avenue,Home Street,EB,10/02/2014,9804
2249,345,70374,Westchester Avenue,Eagle Avenue,Cauldwell Avenue,EB,10/02/2014,6422
2250,345,70374,Westchester Avenue,Eagle Avenue,Cauldwell Avenue,WB,10/02/2014,4454
2251,352,100794,Winchester Boulevard,88 Avenue,88 Avenue,SB,10/02/2014,3194
2252,352,800251,Winchester Boulevard,88 Avenue,88 Avenue,NB,10/02/2014,3380
2253,356,146374,Union Turnpike,Hewlett Street,Langdale Street,WB,10/02/2014,7779
2254,356,146375,Union Turnpike,Hewlett Street,Langdale Street,EB,10/02/2014,12219
2255,3,17642,3 Avenue,Senator Street,68 Street,NB,10/03/2014,6164
2256,3,17642,3 Avenue,Senator Street,68 Street,SB,10/03/2014,5769
2257,6,120627,5 Avenue,65 Street,Gowanus Expressway,NB,10/03/2014,5461
2258,6,120627,5 Avenue,65 Street,Gowanus Expressway,SB,10/03/2014,6543
2259,7,17414,7 Avenue,68 Street,67 Street,NB,10/03/2014,4674
2260,16,131907,47 Avenue,190 Street,189 Street,WB,10/03/2014,6152
2261,16,131907,47 Avenue,190 Street,189 Street,EB,10/03/2014,6372
2262,26,115821,94 Avenue,Van Wyck Expressway,138 Place,EB,10/03/2014,6867
2263,26,115821,94 Avenue,Van Wyck Expressway,138 Place,WB,10/03/2014,8206
2264,32,63023,120 Avenue,191 Street,192 Street,EB,10/03/2014,5571
2265,32,63023,120 Avenue,191 Street,192 Street,WB,10/03/2014,5293
2266,37,133253,188 Street,64 Avenue,Horace Harding Expressway SR,NB,10/03/2014,7927
2267,37,133254,188 Street,Horace Harding Expressway SR,64 Avenue,SB,10/03/2014,8928
2268,42,102098,Bates Road,Concord Street,Nassau County Line,EB,10/03/2014,1525
2269,42,102098,Bates Road,Concord Street,Nassau County Line,WB,10/03/2014,2389
2270,44,100159,212 Street,Whitehall Terrace,Hillside Avenue,NB,10/03/2014,22371
2271,54,19984,Bay Ridge Parkway,19 Avenue,20 Avenue,EB,10/03/2014,8152
2272,54,19984,Bay Ridge Parkway,20 Avenue,19 Avenue,WB,10/03/2014,7611
2273,57,148978,Bell Boulevard,67 Avenue,67 Avenue,NB,10/03/2014,3775
2274,57,148980,Bell Boulevard,67 Avenue,67 Avenue,SB,10/03/2014,3547
2275,66,155609,Braddock Avenue,221 Street,221 Place,EB,10/03/2014,7943
2276,66,147686,Braddock Avenue,221 Street,221 Place,WB,10/03/2014,5731
2277,77,136707,Bruckner Boulevard,St. Anns Avenue,St. Anns Place,WB,10/03/2014,15735
2278,77,136708,Bruckner Boulevard,St. Anns Avenue,St. Anns Place,EB,10/03/2014,26172
2279,81,157354,Clearview Expressway,38 Avenue,39 Avenue,SB,10/03/2014,43796
2280,81,97825,Clearview Expressway SR,38 Avenue,39 Avenue,SB,10/03/2014,3480
2281,81,141787,Clearview Expressway SR,39 Avenue,38 Avenue,NB,10/03/2014,2502
2282,81,153064,Clearview Expressway,38 Avenue,39 Avenue,NB,10/03/2014,39015
2283,84,160063,Dr. M L King Jr. Expressway Exit 11 SB,Victory Boulevard,Christopher Lane,SB,10/03/2014,7735
2284,88,9008556,East 135 Street,Cypress Avenue,St. Anns Avenue,WB,10/03/2014,8810
2285,93,138375,Cross Island Parkway,87 Avenue,88 Avenue,NB,10/03/2014,85135
2286,93,1553304,Cross Island Parkway,87 Avenue,88 Avenue,SB,10/03/2014,80267
2287,93,102582,Cross Island Parkway SR,87 Avenue,88 Avenue,NB,10/03/2014,1738
2288,93,102486,Cross Island Parkway SR,87 Avenue,88 Avenue,SB,10/03/2014,2014
2289,106,158329,Cropsey Avenue,27 Avenue,Bay 46 Street,SB,10/03/2014,8674
2290,106,158217,Cropsey Avenue,Bay 46 Street,27 Avenue,NB,10/03/2014,8844
2291,107,70155,East 138 Street,St. Anns Avenue,Cypress Avenue,EB,10/03/2014,9597
2292,107,70155,East 138 Street,St. Anns Avenue,Cypress Avenue,WB,10/03/2014,5345
2293,110,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,EB,10/03/2014,8942
2294,110,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,WB,10/03/2014,9113
2295,113,70607,East 163 Street,Eagle Avenue,Cauldwell Avenue,NB,10/03/2014,11056
2296,113,70607,East 163 Street,Eagle Avenue,Cauldwell Avenue,SB,10/03/2014,2120
2297,114,77424,East 163 Street,Rogers Place,Intervale Avenue,EB,10/03/2014,7537
2298,114,77424,East 163 Street,Rogers Place,Intervale Avenue,WB,10/03/2014,8138
2299,117,9009764,East 169 Street,Tinton Avenue,Union Avenue,NB,10/03/2014,6544
2300,117,9009764,East 169 Street,Tinton Avenue,Union Avenue,SB,10/03/2014,3293
2301,150,9008622,Francis Lewis Boulevard,86 Road,Whitehall Terrace,NB,10/03/2014,10156
2302,150,9008935,Francis Lewis Boulevard,86 Road,Whitehall Terrace,SB,10/03/2014,11047
2303,151,156309,Francis Lewis Boulevard,37 Avenue,38 Avenue,SB,10/03/2014,11449
2304,151,152688,Francis Lewis Boulevard,37 Avenue,38 Avenue,NB,10/03/2014,8991
2305,152,150110,Francis Lewis Boulevard,Long Island Expressway,73 Avenue,SB,10/03/2014,9683
2306,152,156785,Francis Lewis Boulevard,Long Island Expressway,73 Avenue,NB,10/03/2014,12065
2307,153,19559,Ft. Hamilton Parkway,66 Street,67 Street,NB,10/03/2014,8684
2308,153,19559,Ft. Hamilton Parkway,66 Street,67 Street,SB,10/03/2014,7845
2309,161,134552,Grand Central Parkway,193 Street,Cunningham Park SR,EB,10/03/2014,77070
2310,161,155920,Grand Central Parkway,193 Street,Cunningham Park SR,WB,10/03/2014,75342
2311,171,155276,Hylan Boulevard,Hales Avenue,Woods of Arden Road,EB,10/03/2014,10560
2312,171,155435,Hylan Boulevard,Hales Avenue,Woods of Arden Road,WB,10/03/2014,13643
2313,182,57194,Liberty Avenue,146 Street,Sutphin Boulevard,EB,10/03/2014,13506
2314,182,57194,Liberty Avenue,146 Street,Sutphin Boulevard,WB,10/03/2014,13487
2315,186,129127,Linden Boulevard,144 Street,145 Street,EB,10/03/2014,7965
2316,186,129127,Linden Boulevard,144 Street,145 Street,WB,10/03/2014,7550
2317,190,96504,Horace Harding Expressway SR,193 Street,192 Street,WB,10/03/2014,7686
2318,190,194175,Horace Harding Expressway SR,190 Street,194 Street,EB,10/03/2014,12330
2319,194,116416,Louis Nine Boulevard,East 170 Street,Boston Road,NB,10/03/2014,4273
2320,194,116416,Louis Nine Boulevard,East 170 Street,Boston Road,SB,10/03/2014,4115
2321,206,135240,Merrick Boulevard,Farmers Boulevard,Belknap Street,SB,10/03/2014,16298
2322,206,149214,Merrick Boulevard,Farmers Boulevard,Belknap Street,NB,10/03/2014,15922
2323,209,147877,Midland Parkway,Dalny Road,Wexford Terrace,SB,10/03/2014,5014
2324,209,155775,Midland Parkway,Dalny Road,Wexford Terrace,NB,10/03/2014,5482
2325,210,12806,Milford Drive,Ocean Terrace,Renwick Avenue,WB,10/03/2014,1555
2326,210,12806,Milford Drive,Renwick Avenue,Ocean Terrace,EB,10/03/2014,7594
2327,211,13103,Little Clove Road,Cayuga Avenue,Seneca Avenue,WB,10/03/2014,5792
2328,212,112418,Little Clove Road,Clove Road,Oneida Avenue,WB,10/03/2014,5236
2329,213,133015,Little Neck Parkway,87 Avenue,87 Terrace,NB,10/03/2014,4579
2330,213,133016,Little Neck Parkway,87 Avenue,87 Road,SB,10/03/2014,5222
2331,214,119642,Little Neck Parkway,Bates Road,Bates Road,SB,10/03/2014,9999
2332,214,119642,Little Neck Parkway,Bates Road,Bates Road,NB,10/03/2014,6918
2333,215,119639,Little Neck Parkway,West End Drive,Annadale Lane,NB,10/03/2014,8028
2334,215,119639,Little Neck Parkway,West End Drive,Annadale Lane,SB,10/03/2014,7636
2335,216,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,NB,10/03/2014,3702
2336,216,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,SB,10/03/2014,1347
2337,222,150346,Merrick Boulevard,111 Avenue,111 Road,SB,10/03/2014,13812
2338,222,156336,Merrick Boulevard,111 Avenue,111 Road,NB,10/03/2014,13409
2339,229,187968,Murdock Avenue,174 Street,173 Street,SB,10/03/2014,1162
2340,229,187968,Murdock Avenue,174 Street,173 Street,NB,10/03/2014,420
2341,240,87483,Pelham Parkway,White Plains Road,Cruger Avenue,WB,10/03/2014,5597
2342,240,87479,Pelham Parkway,White Plains Road,Cruger Avenue,EB,10/03/2014,7332
2343,240,9008825,Pelham Parkway,White Plains Road,Cruger Avenue,WB,10/03/2014,19321
2344,240,9008829,Pelham Parkway,White Plains Road,Cruger Avenue,EB,10/03/2014,15181
2345,241,108794,Prospect Avenue,East 152 Street,Avenue St. John,NB,10/03/2014,2660
2346,241,108794,Prospect Avenue,East 152 Street,Avenue St. John,SB,10/03/2014,3030
2347,242,78481,Prospect Avenue,Jennings Street,East 170 Street,NB,10/03/2014,3720
2348,242,78481,Prospect Avenue,Jennings Street,East 170 Street,SB,10/03/2014,3539
2349,243,77214,Prospect Avenue,Southern Boulevard,East 149 Street,SB,10/03/2014,3126
2350,244,135046,North Boundary Road,North Hangar Road,JFK Expressway,NB,10/03/2014,8848
2351,244,135047,North Boundary Road,North Hangar Road,JFK Expressway,SB,10/03/2014,3871
2352,246,106666,North Conduit Avenue,140 Street,142 Street,WB,10/03/2014,19870
2353,258,70015,134 Street,St. Anns Place,Bruckner Boulevard,EB,10/03/2014,9035
2354,259,7453,Richmond Road,Morley Avenue,Rockland Avenue,NB,10/03/2014,5106
2355,259,7453,Richmond Road,Rockland Avenue,Morley Avenue,SB,10/03/2014,11511
2356,271,58806,Rockaway Boulevard,144 Street,145 Street,EB,10/03/2014,7114
2357,271,58806,Rockaway Boulevard,144 Street,145 Street,WB,10/03/2014,9109
2358,272,135496,Rockaway Boulevard,150 Road,North Boundary Road,NB,10/03/2014,27313
2359,272,136191,Rockaway Boulevard,North Boundary Road,150 Road,SB,10/03/2014,29204
2360,273,135746,Rockaway Boulevard,Brookville Boulevard,Brookville Boulevard,SB,10/03/2014,35791
2361,273,135507,Rockaway Boulevard,Brookville Boulevard,Brookville Boulevard,NB,10/03/2014,34659
2362,278,110789,Rockland Avenue,Brielle Avenue,Manor Road,NB,10/03/2014,7749
2363,278,110789,Rockland Avenue,Brielle Avenue,Manor Road,SB,10/03/2014,9346
2364,281,150578,South Avenue,Glen Street,Hughs Avenue,NB,10/03/2014,11142
2365,281,150579,South Avenue,Glen Street,Hughs Avenue,SB,10/03/2014,7164
2366,282,170113,South Conduit Avenue,150 Street,Van Wyck Expressway,EB,10/03/2014,28155
2367,287,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,10/03/2014,5145
2368,287,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,10/03/2014,3736
2369,289,107111,Southern Boulevard,163 Street,Aldus Street,NB,10/03/2014,5140
2370,289,107111,Southern Boulevard,163 Street,Aldus Street,SB,10/03/2014,5488
2371,295,70352,St. Marys Street,Beekman Avenue,Cypress Avenue,EB,10/03/2014,3126
2372,302,159727,Travis Avenue,Mulberry Avenue,Freedom Avenue,EB,10/03/2014,10305
2373,302,159727,Travis Avenue,Freedom Avenue,Mulberry Avenue,WB,10/03/2014,8892
2374,305,77209,Tinton Avenue,East 150 Street,East 151 Street,SB,10/03/2014,2041
2375,306,107126,Tinton Street,Home Street,168 Street,NB,10/03/2014,1263
2376,306,107126,Tinton Street,Home Street,168 Street,SB,10/03/2014,1572
2377,307,112206,Todt Hill Road,Sussex Avenue,Ocean Terrace,NB,10/03/2014,11784
2378,307,112206,Todt Hill Road,Sussex Avenue,Ocean Terrace,SB,10/03/2014,13673
2379,312,152386,Utopia Parkway,Northern Boulevard,45 Avenue,SB,10/03/2014,9363
2380,312,156045,Utopia Parkway,45 Avenue,Northern Boulevard,NB,10/03/2014,7720
2381,313,114953,Van Duzer Street,Stone Street,Court Street,EB,10/03/2014,6915
2382,321,170523,Van Wyck Boulevard East,Lloyd Road,Liberty Avenue,NB,10/03/2014,35745
2383,321,56804,Van Wyck Boulevard West,Lloyd Road,Liberty Avenue,SB,10/03/2014,20838
2384,337,152699,West Shore Expressway,Lois Lane,Bloomfield Avenue,SB,10/03/2014,40837
2385,337,152854,West Shore Expressway,Lois Lane,Bloomfield Avenue,NB,10/03/2014,45650
2386,341,78877,Westchester Avenue,East 167 Avenue,Home Street,WB,10/03/2014,12793
2387,341,78877,Westchester Avenue,East 167 Avenue,Home Street,EB,10/03/2014,10997
2388,345,70374,Westchester Avenue,Eagle Avenue,Cauldwell Avenue,EB,10/03/2014,6562
2389,345,70374,Westchester Avenue,Eagle Avenue,Cauldwell Avenue,WB,10/03/2014,4731
