,Unnamed: 0,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum,Full Name,Boroughs
6950,6950,47,88137,LACONIA AVENUE,EAST 214 STREET,EAST 213 STREET,SB,09/16/2015,3794.0,LACONIA AVENUE from EAST 214 STREET to EAST 213 STREET,East Bronx
6951,6951,49,89600,PITMAN AVENUE,WILDER AVENUE,MURDOCK AVENUE,WB,09/16/2015,3932.0,PITMAN AVENUE from WILDER AVENUE to MURDOCK AVENUE,East Bronx
6952,6952,49,89600,PITMAN AVENUE,WILDER AVENUE,MURDOCK AVENUE,EB,09/16/2015,5153.0,PITMAN AVENUE from WILDER AVENUE to MURDOCK AVENUE,East Bronx
6953,6953,50,88826,BAYCHESTER AVENUE,TILLOTSON AVENUE,ELEVATED BRIDGE,EB,09/16/2015,10788.0,BAYCHESTER AVENUE from TILLOTSON AVENUE to ELEVATED BRIDGE,East Bronx
6954,6954,50,88826,BAYCHESTER AVENUE,TILLOTSON AVENUE,ELEVATED BRIDGE,WB,09/16/2015,9246.0,BAYCHESTER AVENUE from TILLOTSON AVENUE to ELEVATED BRIDGE,East Bronx
6955,6955,51,88880,BRONX BOULEVARD,EAST 219 STREET,EAST 216 STREET,NB,09/16/2015,5143.0,BRONX BOULEVARD from EAST 219 STREET to EAST 216 STREET,East Bronx
6956,6956,52,9014414,NEREID AVENUE,BULLARD AVENUE,BODY OF WATER,EB,09/16/2015,6994.0,NEREID AVENUE from BULLARD AVENUE to BODY OF WATER,Bullard Avenue
6957,6957,52,9014414,NEREID AVENUE,BULLARD AVENUE,BODY OF WATER,WB,09/16/2015,8583.0,NEREID AVENUE from BULLARD AVENUE to BODY OF WATER,Bullard Avenue
6958,6958,53,89398,WHITE PLAINS ROAD,PENFIELD STREET,ST OUEN STREET,NB,09/16/2015,5928.0,WHITE PLAINS ROAD from PENFIELD STREET to ST OUEN STREET,East Bronx
6959,6959,53,89398,WHITE PLAINS ROAD,PENFIELD STREET,ST OUEN STREET,SB,09/16/2015,7292.0,WHITE PLAINS ROAD from PENFIELD STREET to ST OUEN STREET,East Bronx
6960,6960,54,142566,HUTCHINSON RIVER PARKWAY,ST THERESA AVENUE,LAURIE AVENUE,NB,09/16/2015,47794.0,HUTCHINSON RIVER PARKWAY from ST THERESA AVENUE to LAURIE AVENUE,Pelham Bay
6961,6961,54,178332,HUTCHINSON RIVER PARKWAY,ST THERESA AVENUE,LAURIE AVENUE,SB,09/16/2015,49079.0,HUTCHINSON RIVER PARKWAY from ST THERESA AVENUE to LAURIE AVENUE,Pelham Bay
6962,6962,55,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,09/16/2015,2287.0,NEREID AVENUE from HILL AVENUE to MONTICELLO AVENUE,McGinley Square
6963,6963,55,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,09/16/2015,2861.0,NEREID AVENUE from HILL AVENUE to MONTICELLO AVENUE,McGinley Square
6964,6964,59,95712,CONNER STREET,HOLLERS AVENUE,BOSTON ROAD,EB,09/16/2015,19504.0,CONNER STREET from HOLLERS AVENUE to BOSTON ROAD,Boston Road
6965,6965,59,95712,CONNER STREET,HOLLERS AVENUE,BOSTON ROAD,WB,09/16/2015,13227.0,CONNER STREET from HOLLERS AVENUE to BOSTON ROAD,Boston Road
6966,6966,70,72320,MORRIS AVENUE,EAST 173 STREET,EAST 174 STREET,NB,09/16/2015,4626.0,MORRIS AVENUE from EAST 173 STREET to EAST 174 STREET,The Bronx
6967,6967,70,72320,MORRIS AVENUE,EAST 173 STREET,EAST 174 STREET,SB,09/16/2015,4253.0,MORRIS AVENUE from EAST 173 STREET to EAST 174 STREET,The Bronx
6968,6968,74,113476,WEBSTER AVENUE,CLAY AVENUE,EAST MOUNT EDEN AVENUE,NB,09/16/2015,11267.0,WEBSTER AVENUE from CLAY AVENUE to EAST MOUNT EDEN AVENUE,West Bronx
6969,6969,74,113476,WEBSTER AVENUE,CLAY AVENUE,EAST MOUNT EDEN AVENUE,SB,09/16/2015,11382.0,WEBSTER AVENUE from CLAY AVENUE to EAST MOUNT EDEN AVENUE,West Bronx
6970,6970,77,178395,EAST GUN HILL ROAD,BRONX RIVER PARKWAY,BRONX RIVER PARKWAY,EB,09/16/2015,18487.0,EAST GUN HILL ROAD from BRONX RIVER PARKWAY to BRONX RIVER PARKWAY,East Bronx
6971,6971,77,178395,EAST GUN HILL ROAD,BRONX RIVER PARKWAY,BRONX RIVER PARKWAY,WB,09/16/2015,24167.0,EAST GUN HILL ROAD from BRONX RIVER PARKWAY to BRONX RIVER PARKWAY,East Bronx
6972,6972,81,9003983,BURKE AVENUE,PEARSALL AVENUE,TENBROECK AVENUE,EB,09/16/2015,2743.0,BURKE AVENUE from PEARSALL AVENUE to TENBROECK AVENUE,East Bronx
6973,6973,81,9003983,BURKE AVENUE,PEARSALL AVENUE,TENBROECK AVENUE,WB,09/16/2015,2854.0,BURKE AVENUE from PEARSALL AVENUE to TENBROECK AVENUE,East Bronx
6974,6974,82,9008423,CLARKSON AVENUE,NEW YORK AVENUE,EAST 37 STREET,EB,09/16/2015,5227.0,CLARKSON AVENUE from NEW YORK AVENUE to EAST 37 STREET,Little Caribbean
6975,6975,82,9008423,CLARKSON AVENUE,NEW YORK AVENUE,EAST 37 STREET,WB,09/16/2015,5673.0,CLARKSON AVENUE from NEW YORK AVENUE to EAST 37 STREET,Little Caribbean
6976,6976,83,9014542,BRONX RIVER PARKWAY,236 STREET,237 STREET,SB,09/16/2015,44442.0,BRONX RIVER PARKWAY from 236 STREET to 237 STREET,East Bronx
6977,6977,83,9014546,BRONX RIVER PARKWAY,236 STREET,237 STREET,NB,09/16/2015,46158.0,BRONX RIVER PARKWAY from 236 STREET to 237 STREET,East Bronx
6978,6978,84,140093,BRONX RIVER PARKWAY,EAST 174 STREET,172 STREET,NB,09/16/2015,40601.0,BRONX RIVER PARKWAY from EAST 174 STREET to 172 STREET,East 174th Street
6979,6979,84,154610,BRONX RIVER PARKWAY,EAST 174 STREET,172 STREET,SB,09/16/2015,31871.0,BRONX RIVER PARKWAY from EAST 174 STREET to 172 STREET,East 174th Street
6980,6980,85,154758,BRONX RIVER PARKWAY,BOSTON ROAD,ENTRANCE,NB,09/16/2015,56223.0,BRONX RIVER PARKWAY from BOSTON ROAD to ENTRANCE,The Bronx
6981,6981,85,139303,BRONX RIVER PARKWAY,BOSTON ROAD,ENTRANCE,SB,09/16/2015,105992.0,BRONX RIVER PARKWAY from BOSTON ROAD to ENTRANCE,The Bronx
6982,6982,86,139743,BRONX RIVER PARKWAY,MORRIS PARK AVENUE,BRONXDALE AVENUE,NB,09/16/2015,61968.0,BRONX RIVER PARKWAY from MORRIS PARK AVENUE to BRONXDALE AVENUE,Bronxdale Avenue
6983,6983,86,139657,BRONX RIVER PARKWAY,MORRIS PARK AVENUE,BRONXDALE AVENUE,SB,09/16/2015,105859.0,BRONX RIVER PARKWAY from MORRIS PARK AVENUE to BRONXDALE AVENUE,Bronxdale Avenue
6984,6984,90,22534,UNION STREET,HOYT STREET,BOND STREET,EB,09/16/2015,4238.0,UNION STREET from HOYT STREET to BOND STREET,Bond Street
6985,6985,92,29548,FRANKLIN AVENUE,DEAN STREET,BERGEN STREET,SB,09/16/2015,8442.0,FRANKLIN AVENUE from DEAN STREET to BERGEN STREET,Dean Street
6986,6986,93,28736,NEW YORK AVENUE,LENOX ROAD,LINDEN BOULEVARD,NB,09/16/2015,6787.0,NEW YORK AVENUE from LENOX ROAD to LINDEN BOULEVARD,Lenox Road
6987,6987,93,28736,NEW YORK AVENUE,LENOX ROAD,LINDEN BOULEVARD,SB,09/16/2015,4559.0,NEW YORK AVENUE from LENOX ROAD to LINDEN BOULEVARD,Lenox Road
6988,6988,94,29246,VANDERBILT AVENUE,GATES AVENUE,FULTON STREET,NB,09/16/2015,5380.0,VANDERBILT AVENUE from GATES AVENUE to FULTON STREET,N/A
6989,6989,94,29246,VANDERBILT AVENUE,GATES AVENUE,FULTON STREET,SB,09/16/2015,5797.0,VANDERBILT AVENUE from GATES AVENUE to FULTON STREET,N/A
6990,6990,95,29487,QUINCY STREET,CLASSON AVENUE,FRANKLIN AVENUE,EB,09/16/2015,854.0,QUINCY STREET from CLASSON AVENUE to FRANKLIN AVENUE,Brooklyn
6991,6991,97,29555,FULTON STREET,CLAVER PLACE,FRANKLIN AVENUE,EB,09/16/2015,6079.0,FULTON STREET from CLAVER PLACE to FRANKLIN AVENUE,Brooklyn
6992,6992,97,29555,FULTON STREET,CLAVER PLACE,FRANKLIN AVENUE,WB,09/16/2015,5132.0,FULTON STREET from CLAVER PLACE to FRANKLIN AVENUE,Brooklyn
6993,6993,98,29560,FRANKLIN AVENUE,JEFFERSON AVENUE,HANCOCK STREET,SB,09/16/2015,8066.0,FRANKLIN AVENUE from JEFFERSON AVENUE to HANCOCK STREET,Franklin Avenue
6994,6994,99,29764,NEW YORK AVENUE,ST MARKS AVENUE,PROSPECT PLACE,NB,09/16/2015,6911.0,NEW YORK AVENUE from ST MARKS AVENUE to PROSPECT PLACE,Saint Marks Avenue
6995,6995,100,29887,MARCY AVENUE,HANCOCK STREET,HALSEY STREET,NB,09/16/2015,6315.0,MARCY AVENUE from HANCOCK STREET to HALSEY STREET,Bedford-Stuyvesant
6996,6996,101,29896,QUINCY STREET,TOMPKINS AVENUE,THROOP AVENUE,EB,09/16/2015,2032.0,QUINCY STREET from TOMPKINS AVENUE to THROOP AVENUE,Broadway
6997,6997,107,41788,WINTHROP STREET,KINGSTON AVENUE,ALBANY AVENUE,EB,09/16/2015,4084.0,WINTHROP STREET from KINGSTON AVENUE to ALBANY AVENUE,Prospect Lefferts Gardens
6998,6998,107,41788,WINTHROP STREET,KINGSTON AVENUE,ALBANY AVENUE,WB,09/16/2015,5783.0,WINTHROP STREET from KINGSTON AVENUE to ALBANY AVENUE,Prospect Lefferts Gardens
6999,6999,111,42985,KINGSTON AVENUE,ST JOHNS PLACE,LINCOLN PLACE,NB,09/16/2015,3896.0,KINGSTON AVENUE from ST JOHNS PLACE to LINCOLN PLACE,Crown Heights
7000,7000,112,43218,LEWIS AVENUE,HALSEY STREET,MACON STREET,NB,09/16/2015,8384.0,LEWIS AVENUE from HALSEY STREET to MACON STREET,Stuyvesant Heights
7001,7001,131,112603,BEDFORD AVENUE,LENOX ROAD,CATON AVENUE,NB,09/16/2015,5495.0,BEDFORD AVENUE from LENOX ROAD to CATON AVENUE,Bedford Avenue
7002,7002,131,112603,BEDFORD AVENUE,LENOX ROAD,CATON AVENUE,SB,09/16/2015,7479.0,BEDFORD AVENUE from LENOX ROAD to CATON AVENUE,Bedford Avenue
7003,7003,134,29756,NEW YORK AVENUE,PROSPECT PLACE,PARK PLACE,NB,09/16/2015,6919.0,NEW YORK AVENUE from PROSPECT PLACE to PARK PLACE,N/A
7004,7004,135,43126,MARCUS GARVEY BOULEVARD,HALSEY STREET,MACON STREET,SB,09/16/2015,8865.0,MARCUS GARVEY BOULEVARD from HALSEY STREET to MACON STREET,Bedford-Stuyvesant
7005,7005,144,22026,3 AVENUE,26 STREET,27 STREET,SB,09/16/2015,13419.0,3 AVENUE from 26 STREET to 27 STREET,Manhattan
7006,7006,144,22025,3 AVENUE,26 STREET,27 STREET,NB,09/16/2015,21700.0,3 AVENUE from 26 STREET to 27 STREET,Manhattan
7007,7007,148,70734,FT WASHINGTON AVENUE,WEST 172 STREET,WEST 173 STREET,SB,09/16/2015,4121.0,FT WASHINGTON AVENUE from WEST 172 STREET to WEST 173 STREET,Manhattan
7008,7008,148,70734,FT WASHINGTON AVENUE,WEST 172 STREET,WEST 173 STREET,NB,09/16/2015,4481.0,FT WASHINGTON AVENUE from WEST 172 STREET to WEST 173 STREET,Manhattan
7009,7009,149,142554,HENRY HUDSON PARKWAY,73 STREET,76 STREET,SB,09/16/2015,60598.0,HENRY HUDSON PARKWAY from 73 STREET to 76 STREET,New York
7010,7010,149,142555,HENRY HUDSON PARKWAY,73 STREET,76 STREET,NB,09/16/2015,65156.0,HENRY HUDSON PARKWAY from 73 STREET to 76 STREET,New York
7011,7011,151,158602,BROADWAY,WEST 147 STREET,WEST 148 STREET,NB,09/16/2015,9415.0,BROADWAY from WEST 147 STREET to WEST 148 STREET,Manhattan
7012,7012,151,152668,BROADWAY,WEST 147 STREET,WEST 148 STREET,SB,09/16/2015,10253.0,BROADWAY from WEST 147 STREET to WEST 148 STREET,Manhattan
7013,7013,154,70957,ST NICHOLAS AVENUE,176 STREET,177 STREET,NB,09/16/2015,7246.0,ST NICHOLAS AVENUE from 176 STREET to 177 STREET,New York
7014,7014,154,70957,ST NICHOLAS AVENUE,176 STREET,177 STREET,SB,09/16/2015,6338.0,ST NICHOLAS AVENUE from 176 STREET to 177 STREET,New York
7015,7015,155,70616,ST NICHOLAS PLACE,150 STREET,151 STREET,NB,09/16/2015,5245.0,ST NICHOLAS PLACE from 150 STREET to 151 STREET,West 151st Street
7016,7016,155,70616,ST NICHOLAS PLACE,150 STREET,151 STREET,SB,09/16/2015,1149.0,ST NICHOLAS PLACE from 150 STREET to 151 STREET,West 151st Street
7017,7017,175,223756,HENRY HUDSON PARKWAY,105 STREET,110 STREET,NB,09/16/2015,64636.0,HENRY HUDSON PARKWAY from 105 STREET to 110 STREET,Manhattan
7018,7018,175,227110,HENRY HUDSON PARKWAY,105 STREET,110 STREET,SB,09/16/2015,66803.0,HENRY HUDSON PARKWAY from 105 STREET to 110 STREET,Manhattan
7019,7019,176,142280,HENRY HUDSON PARKWAY,120 STREET,122 STREET,NB,09/16/2015,56339.0,HENRY HUDSON PARKWAY from 120 STREET to 122 STREET,New York
7020,7020,176,142279,HENRY HUDSON PARKWAY,120 STREET,122 STREET,SB,09/16/2015,59278.0,HENRY HUDSON PARKWAY from 120 STREET to 122 STREET,New York
7021,7021,278,10188,CASTLETON AVENUE,CLOVE ROAD,RECTOR STREET,EB,09/16/2015,5819.0,CASTLETON AVENUE from CLOVE ROAD to RECTOR STREET,Port Richmond
7022,7022,278,10188,CASTLETON AVENUE,CLOVE ROAD,RECTOR STREET,WB,09/16/2015,7653.0,CASTLETON AVENUE from CLOVE ROAD to RECTOR STREET,Port Richmond
7023,7023,279,103545,WOOLLEY AVENUE,WESTWOOD AVENUE,DAWSON STREET,NB,09/16/2015,8718.0,WOOLLEY AVENUE from WESTWOOD AVENUE to DAWSON STREET,Woodstock
7024,7024,279,103545,WOOLLEY AVENUE,WESTWOOD AVENUE,DAWSON STREET,SB,09/16/2015,10147.0,WOOLLEY AVENUE from WESTWOOD AVENUE to DAWSON STREET,Woodstock
7025,7025,280,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/16/2015,2146.0,DELAFIELD AVENUE from CLOVE ROAD to RAYMOND PLACE,Castleton Corners
7026,7026,280,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/16/2015,2241.0,DELAFIELD AVENUE from CLOVE ROAD to RAYMOND PLACE,Castleton Corners
7027,7027,287,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,NB,09/16/2015,6804.0,MARTLING AVENUE from BROOKS POND PLACE to SLOSSON AVENUE,Castleton Corners
7028,7028,287,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,SB,09/16/2015,4136.0,MARTLING AVENUE from BROOKS POND PLACE to SLOSSON AVENUE,Castleton Corners
7029,7029,294,160109,VICTORY BOULEVARD,SOUTH GANNON AVENUE,CANTERBURY AVENUE,EB,09/16/2015,21786.0,VICTORY BOULEVARD from SOUTH GANNON AVENUE to CANTERBURY AVENUE,Forest Hill Road
7030,7030,294,160109,VICTORY BOULEVARD,SOUTH GANNON AVENUE,CANTERBURY AVENUE,WB,09/16/2015,19794.0,VICTORY BOULEVARD from SOUTH GANNON AVENUE to CANTERBURY AVENUE,Forest Hill Road
7031,7031,298,4832,VICTORY BOULEVARD,DINSMORE STREET,SIGNS ROAD,WB,09/16/2015,6223.0,VICTORY BOULEVARD from DINSMORE STREET to SIGNS ROAD,Mid Island
7032,7032,298,4832,VICTORY BOULEVARD,DINSMORE STREET,SIGNS ROAD,EB,09/16/2015,5548.0,VICTORY BOULEVARD from DINSMORE STREET to SIGNS ROAD,Mid Island
7033,7033,303,8288,RICHMOND AVENUE,HILLMAN AVENUE,AKRON STREET,NB,09/16/2015,14133.0,RICHMOND AVENUE from HILLMAN AVENUE to AKRON STREET,Staten Island
7034,7034,303,8288,RICHMOND AVENUE,HILLMAN AVENUE,AKRON STREET,SB,09/16/2015,11472.0,RICHMOND AVENUE from HILLMAN AVENUE to AKRON STREET,Staten Island
7035,7035,305,7886,WILLOWBROOK ROAD,COLLFIELD AVENUE,SENECA LOOP,EB,09/16/2015,1795.0,WILLOWBROOK ROAD from COLLFIELD AVENUE to SENECA LOOP,Mid Island
7036,7036,305,7886,WILLOWBROOK ROAD,COLLFIELD AVENUE,SENECA LOOP,WB,09/16/2015,633.0,WILLOWBROOK ROAD from COLLFIELD AVENUE to SENECA LOOP,Mid Island
7037,7037,306,8119,BRADLEY AVENUE,HOLDEN BOULEVARD,QUEEN STREET,NB,09/16/2015,6065.0,BRADLEY AVENUE from HOLDEN BOULEVARD to QUEEN STREET,Victory Boulevard
7038,7038,306,8119,BRADLEY AVENUE,HOLDEN BOULEVARD,QUEEN STREET,SB,09/16/2015,6437.0,BRADLEY AVENUE from HOLDEN BOULEVARD to QUEEN STREET,Victory Boulevard
7039,7039,307,8152,BRIELLE AVENUE,LIVINGSTON AVENUE,SUFFOLK AVENUE,EB,09/16/2015,4848.0,BRIELLE AVENUE from LIVINGSTON AVENUE to SUFFOLK AVENUE,Manor Heights
7040,7040,307,8152,BRIELLE AVENUE,LIVINGSTON AVENUE,SUFFOLK AVENUE,WB,09/16/2015,3783.0,BRIELLE AVENUE from LIVINGSTON AVENUE to SUFFOLK AVENUE,Manor Heights
7041,7041,309,8494,FOREST AVENUE,SIMONSON AVENUE,EUNICE PLACE,EB,09/16/2015,11326.0,FOREST AVENUE from SIMONSON AVENUE to EUNICE PLACE,Staten Island
7042,7042,309,8494,FOREST AVENUE,SIMONSON AVENUE,EUNICE PLACE,WB,09/16/2015,10553.0,FOREST AVENUE from SIMONSON AVENUE to EUNICE PLACE,Staten Island
7043,7043,310,9661,POST AVENUE,GREENLEAF AVENUE,DRIPROCK STREET,EB,09/16/2015,5172.0,POST AVENUE from GREENLEAF AVENUE to DRIPROCK STREET,18th Avenue
7044,7044,310,9661,POST AVENUE,GREENLEAF AVENUE,DRIPROCK STREET,WB,09/16/2015,5575.0,POST AVENUE from GREENLEAF AVENUE to DRIPROCK STREET,18th Avenue
7045,7045,311,9788,FOREST AVENUE,RAYMOND PLACE,MANOR ROAD,EB,09/16/2015,8642.0,FOREST AVENUE from RAYMOND PLACE to MANOR ROAD,Staten Island
7046,7046,311,9788,FOREST AVENUE,RAYMOND PLACE,MANOR ROAD,WB,09/16/2015,7926.0,FOREST AVENUE from RAYMOND PLACE to MANOR ROAD,Staten Island
7047,7047,312,9896,RICHMOND TERRACE,WRIGHT AVENUE,EMERIC COURT,EB,09/16/2015,9050.0,RICHMOND TERRACE from WRIGHT AVENUE to EMERIC COURT,Staten Island
7048,7048,312,9896,RICHMOND TERRACE,WRIGHT AVENUE,EMERIC COURT,WB,09/16/2015,5634.0,RICHMOND TERRACE from WRIGHT AVENUE to EMERIC COURT,Staten Island
7049,7049,316,142231,WEST SHORE EXPRESSWAY,EDWARD CURRY AVENUE,SOUTH AVENUE,SB,09/16/2015,44799.0,WEST SHORE EXPRESSWAY from EDWARD CURRY AVENUE to SOUTH AVENUE,Staten Island
7050,7050,316,142231,WEST SHORE EXPRESSWAY,EDWARD CURRY AVENUE,SOUTH AVENUE,NB,09/16/2015,47822.0,WEST SHORE EXPRESSWAY from EDWARD CURRY AVENUE to SOUTH AVENUE,Staten Island
7051,7051,325,22033,3 AVENUE,25 STREET,26 STREET,NB,09/16/2015,21950.0,3 AVENUE from 25 STREET to 26 STREET,Manhattan
7052,7052,325,22036,3 AVENUE,25 STREET,26 STREET,SB,09/16/2015,13111.0,3 AVENUE from 25 STREET to 26 STREET,Manhattan
7053,7053,326,28860,CLARKSON AVENUE,EAST 37 STREET,EAST 38 STREET,EB,09/16/2015,7601.0,CLARKSON AVENUE from EAST 37 STREET to EAST 38 STREET,Little Caribbean
7054,7054,326,28860,CLARKSON AVENUE,EAST 37 STREET,EAST 38 STREET,WB,09/16/2015,4935.0,CLARKSON AVENUE from EAST 37 STREET to EAST 38 STREET,Little Caribbean
7055,7055,339,72026,JEROME AVENUE,GOBLE PLACE,EAST MOUNT EDEN AVENUE,NB,09/16/2015,7782.0,JEROME AVENUE from GOBLE PLACE to EAST MOUNT EDEN AVENUE,East Mount Eden Avenue
7056,7056,339,72026,JEROME AVENUE SR,GOBLE PLACE,EAST MOUNT EDEN AVENUE,NB,09/16/2015,2163.0,JEROME AVENUE SR from GOBLE PLACE to EAST MOUNT EDEN AVENUE,East Mount Eden Avenue
7057,7057,339,72026,JEROME AVENUE,GOBLE PLACE,EAST MOUNT EDEN AVENUE,SB,09/16/2015,6646.0,JEROME AVENUE from GOBLE PLACE to EAST MOUNT EDEN AVENUE,East Mount Eden Avenue
7058,7058,339,72026,JEROME AVENUE SR,GOBLE PLACE,EAST MOUNT EDEN AVENUE,SB,09/16/2015,909.0,JEROME AVENUE SR from GOBLE PLACE to EAST MOUNT EDEN AVENUE,East Mount Eden Avenue
7059,7059,1,108866,BAINBRIDGE AVENUE,213 STREET,JEROME AVENUE,NB,09/17/2015,4834.0,BAINBRIDGE AVENUE from 213 STREET to JEROME AVENUE,The Bronx
7060,7060,1,108866,BAINBRIDGE AVENUE,213 STREET,JEROME AVENUE,SB,09/17/2015,4332.0,BAINBRIDGE AVENUE from 213 STREET to JEROME AVENUE,The Bronx
7061,7061,2,116587,EAST GUN HILL ROAD,GIVAN AVENUE,PEARSALL AVENUE,EB,09/17/2015,7779.0,EAST GUN HILL ROAD from GIVAN AVENUE to PEARSALL AVENUE,East Bronx
7062,7062,2,116587,EAST GUN HILL ROAD,GIVAN AVENUE,PEARSALL AVENUE,WB,09/17/2015,9473.0,EAST GUN HILL ROAD from GIVAN AVENUE to PEARSALL AVENUE,East Bronx
7063,7063,3,116598,EAST 222 STREET,WICKHAM AVENUE,BRUNER AVENUE,EB,09/17/2015,5383.0,EAST 222 STREET from WICKHAM AVENUE to BRUNER AVENUE,East Bronx
7064,7064,3,116598,EAST 222 STREET,WICKHAM AVENUE,BRUNER AVENUE,WB,09/17/2015,6383.0,EAST 222 STREET from WICKHAM AVENUE to BRUNER AVENUE,East Bronx
7065,7065,6,259381,HENRY HUDSON PARKWAY,235 STREET,236 STREET,SB,09/17/2015,36970.0,HENRY HUDSON PARKWAY from 235 STREET to 236 STREET,West Bronx
7066,7066,6,259394,HENRY HUDSON PARKWAY,West 235 Street,WEST 236 STREET,NB,09/17/2015,33533.0,HENRY HUDSON PARKWAY from West 235 Street to WEST 236 STREET,West Bronx
7067,7067,7,143299,HENRY HUDSON PARKWAY,231 STREET,232 STREET,SB,09/17/2015,35666.0,HENRY HUDSON PARKWAY from 231 STREET to 232 STREET,West Bronx
7068,7068,7,143300,HENRY HUDSON PARKWAY,231 STREET,232 STREET,NB,09/17/2015,30352.0,HENRY HUDSON PARKWAY from 231 STREET to 232 STREET,West Bronx
7069,7069,8,143391,HENRY HUDSON PARKWAY,KAPPOCK STREET,227 STREET,SB,09/17/2015,38091.0,HENRY HUDSON PARKWAY from KAPPOCK STREET to 227 STREET,Spuyten Duyvil
7070,7070,8,143392,HENRY HUDSON PARKWAY,KAPPOCK STREET,227 STREET,NB,09/17/2015,33406.0,HENRY HUDSON PARKWAY from KAPPOCK STREET to 227 STREET,Spuyten Duyvil
7071,7071,9,145838,EAST 167 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,EB,09/17/2015,4654.0,EAST 167 STREET from SHERIDAN AVENUE to SHERMAN AVENUE,Concourse Village
7072,7072,9,146142,EAST 167 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,WB,09/17/2015,4973.0,EAST 167 STREET from SHERIDAN AVENUE to SHERMAN AVENUE,Concourse Village
7073,7073,9,174289,EAST 167 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,EB,09/17/2015,3506.0,EAST 167 STREET from SHERIDAN AVENUE to SHERMAN AVENUE,Concourse Village
7074,7074,9,174289,EAST 167 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,WB,09/17/2015,4380.0,EAST 167 STREET from SHERIDAN AVENUE to SHERMAN AVENUE,Concourse Village
7075,7075,15,176737,MOSHOLU PARKWAY,MAJOR DEEGAN EXPRESSWAY,VAN COURTLANDT PARK SOUTH,NB,09/17/2015,14251.0,MOSHOLU PARKWAY from MAJOR DEEGAN EXPRESSWAY to VAN COURTLANDT PARK SOUTH,Van Cortlandt Park South
7076,7076,15,141740,MOSHOLU PARKWAY,MAJOR DEEGAN EXPRESSWAY,VAN COURTLANDT PARK SOUTH,SB,09/17/2015,15476.0,MOSHOLU PARKWAY from MAJOR DEEGAN EXPRESSWAY to VAN COURTLANDT PARK SOUTH,Van Cortlandt Park South
7077,7077,17,71669,OGDEN AVENUE,WEST 171 STREET,DR MARTIN LUTHER KING JR BOULEVARD,SB,09/17/2015,4782.0,OGDEN AVENUE from WEST 171 STREET to DR MARTIN LUTHER KING JR BOULEVARD,Surrey
7078,7078,17,71669,OGDEN AVENUE,WEST 171 STREET,DR MARTIN LUTHER KING JR BOULEVARD,NB,09/17/2015,3057.0,OGDEN AVENUE from WEST 171 STREET to DR MARTIN LUTHER KING JR BOULEVARD,Surrey
7079,7079,19,190861,EAST 167 STREET,WALTON AVENUE,GRANDVIEW PLACE,EB,09/17/2015,4795.0,EAST 167 STREET from WALTON AVENUE to GRANDVIEW PLACE,Concourse
7080,7080,19,144849,EAST 167 STREET,WALTON AVENUE,GRANDVIEW PLACE,EB,09/17/2015,3487.0,EAST 167 STREET from WALTON AVENUE to GRANDVIEW PLACE,Concourse
7081,7081,19,144850,EAST 167 STREET,WALTON AVENUE,GRANDVIEW PLACE,WB,09/17/2015,4585.0,EAST 167 STREET from WALTON AVENUE to GRANDVIEW PLACE,Concourse
7082,7082,19,190863,EAST 167 STREET,WALTON AVENUE,GRANDVIEW PLACE,WB,09/17/2015,3871.0,EAST 167 STREET from WALTON AVENUE to GRANDVIEW PLACE,Concourse
7083,7083,20,78502,FULTON AVENUE,EAST 172 STREET,EAST 173 STREET,NB,09/17/2015,5865.0,FULTON AVENUE from EAST 172 STREET to EAST 173 STREET,The Bronx
7084,7084,21,71856,MACOMBS ROAD,CROMWELL AVENUE,GOBLE PLACE,NB,09/17/2015,4400.0,MACOMBS ROAD from CROMWELL AVENUE to GOBLE PLACE,Mount Eden
7085,7085,21,71856,MACOMBS ROAD,CROMWELL AVENUE,GOBLE PLACE,SB,09/17/2015,5117.0,MACOMBS ROAD from CROMWELL AVENUE to GOBLE PLACE,Mount Eden
7086,7086,24,78340,WASHINGTON AVENUE,EAST 173 STREET,EAST 174 STREET,SB,09/17/2015,7599.0,WASHINGTON AVENUE from EAST 173 STREET to EAST 174 STREET,The Bronx
7087,7087,25,78342,3 AVENUE,EAST 172 STREET,EAST 173 STREET,NB,09/17/2015,8945.0,3 AVENUE from EAST 172 STREET to EAST 173 STREET,East 173rd Street
7088,7088,25,78342,3 AVENUE,EAST 172 STREET,EAST 173 STREET,SB,09/17/2015,5974.0,3 AVENUE from EAST 172 STREET to EAST 173 STREET,East 173rd Street
